"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1","Trait Index  2","Trait Index  3"
    1,     67,       2217,          0,       2217,   1.000000,             1626,               94,              472,               25
    1,     68,       2217,          0,       2217,   1.000000,             1633,               92,              469,               23
    1,     69,       2217,          0,       2217,   1.000000,             1640,               88,              465,               24
    1,     70,       2217,          0,       2217,   1.000000,             1640,               93,              460,               24
    1,     71,       2217,          0,       2217,   1.000000,             1653,               91,              449,               24
    1,     72,       2217,          0,       2217,   1.000000,             1636,               92,              465,               24
    1,     73,       2217,          0,       2217,   1.000000,             1636,               91,              467,               23
    1,     74,       2217,          0,       2217,   1.000000,             1612,               95,              490,               20
    1,     75,       2217,          0,       2217,   1.000000,             1595,              115,              481,               26
    1,     76,       2217,          0,       2217,   1.000000,             1594,              111,              481,               31
    1,     77,       2217,          0,       2217,   1.000000,             1591,              113,              479,               34
    1,     78,       2217,          0,       2217,   1.000000,             1594,              114,              477,               32
    1,     79,       2217,          0,       2217,   1.000000,             1602,              110,              473,               32
    1,     80,       2217,          0,       2217,   1.000000,             1606,              108,              471,               32
    1,     81,       2217,          0,       2217,   1.000000,             1612,              109,              467,               29
    1,     82,       2217,          0,       2217,   1.000000,             1622,              107,              462,               26
    1,     83,       2217,          0,       2217,   1.000000,             1627,              110,              452,               28
    1,     84,       2217,          0,       2217,   1.000000,             1628,              109,              457,               23
    1,     85,       2217,          0,       2217,   1.000000,             1602,              109,              478,               28
    1,     86,       2217,          0,       2217,   1.000000,             1608,              104,              482,               23
    1,     87,       2217,          0,       2217,   1.000000,             1579,              124,              482,               32
    1,     88,       2217,          0,       2217,   1.000000,             1574,              127,              479,               37
    1,     89,       2217,          0,       2217,   1.000000,             1583,              126,              468,               40
    1,     90,       2217,          0,       2217,   1.000000,             1592,              125,              460,               40
    1,     91,       2217,          0,       2217,   1.000000,             1600,              123,              457,               37
    1,     92,       2217,          0,       2217,   1.000000,             1606,              120,              456,               35
    1,     93,       2217,          0,       2217,   1.000000,             1607,              119,              457,               34
    1,     94,       2217,          0,       2217,   1.000000,             1627,              116,              441,               33
    1,     95,       2217,          0,       2217,   1.000000,             1622,              117,              442,               36
    1,     96,       2217,          0,       2217,   1.000000,             1614,              115,              451,               37
    1,     97,       2217,          0,       2217,   1.000000,             1595,              120,              468,               34
    1,     98,       2217,          0,       2217,   1.000000,             1594,              112,              477,               34
    1,     99,       2217,          0,       2217,   1.000000,             1561,              143,              465,               48
    1,    100,       2217,          0,       2217,   1.000000,             1559,              143,              459,               56
    1,    101,       2217,          0,       2217,   1.000000,             1569,              139,              454,               55
    1,    102,       2217,          0,       2217,   1.000000,             1576,              138,              447,               56
    1,    103,       2217,          0,       2217,   1.000000,             1583,              139,              444,               51
    1,    104,       2217,          0,       2217,   1.000000,             1594,              139,              438,               46
    1,    105,       2217,          0,       2217,   1.000000,             1601,              136,              436,               44
    1,    106,       2217,          0,       2217,   1.000000,             1606,              136,              437,               38
    1,    107,       2217,          0,       2217,   1.000000,             1619,              133,              417,               48
    1,    108,       2217,          0,       2217,   1.000000,             1619,              128,              424,               46
    1,    109,       2217,          0,       2217,   1.000000,             1602,              124,              437,               54
    1,    110,       2217,          0,       2217,   1.000000,             1600,              121,              460,               36
    1,    111,       2217,          0,       2217,   1.000000,             1580,              145,              438,               54
    1,    112,       2217,          0,       2217,   1.000000,             1582,              144,              430,               61
    1,    113,       2217,          0,       2217,   1.000000,             1585,              146,              426,               60
    1,    114,       2217,          0,       2217,   1.000000,             1592,              144,              418,               63
    1,    115,       2217,          0,       2217,   1.000000,             1597,              142,              418,               60
    1,    116,       2217,          0,       2217,   1.000000,             1602,              140,              415,               60
    1,    117,       2217,          0,       2217,   1.000000,             1606,              142,              415,               54
    1,    118,       2217,          0,       2217,   1.000000,             1612,              141,              409,               55
    1,    119,       2217,          0,       2217,   1.000000,             1630,              144,              397,               46
    1,    120,       2217,          0,       2217,   1.000000,             1619,              138,              409,               51
    1,    121,       2217,          0,       2217,   1.000000,             1610,              138,              416,               53
    1,    122,       2217,          0,       2217,   1.000000,             1602,              139,              435,               41
    1,    123,       2217,          0,       2217,   1.000000,             1572,              167,              427,               51
    1,    124,       2217,          0,       2217,   1.000000,             1572,              159,              422,               64
    1,    125,       2217,          0,       2217,   1.000000,             1583,              151,              418,               65
    1,    126,       2217,          0,       2217,   1.000000,             1587,              153,              410,               67
    1,    127,       2217,          0,       2217,   1.000000,             1596,              152,              409,               60
    1,    128,       2217,          0,       2217,   1.000000,             1600,              150,              408,               59
    1,    129,       2217,          0,       2217,   1.000000,             1603,              149,              407,               58
    1,    130,       2217,          0,       2217,   1.000000,             1608,              147,              405,               57
    1,    131,       2217,          0,       2217,   1.000000,             1621,              142,              392,               62
    1,    132,       2217,          0,       2217,   1.000000,             1620,              142,              392,               63
    1,    133,       2217,          0,       2217,   1.000000,             1597,              146,              409,               65
    1,    134,       2217,          0,       2217,   1.000000,             1598,              142,              421,               56
    1,    135,       2217,          0,       2217,   1.000000,             1568,              161,              413,               75
    1,    136,       2217,          0,       2217,   1.000000,             1568,              160,              409,               80
    1,    137,       2217,          0,       2217,   1.000000,             1575,              161,              402,               79
    1,    138,       2217,          0,       2217,   1.000000,             1582,              159,              398,               78
    1,    139,       2217,          0,       2217,   1.000000,             1591,              157,              393,               76
    1,    140,       2217,          0,       2217,   1.000000,             1597,              160,              389,               71
    1,    141,       2217,          0,       2217,   1.000000,             1599,              160,              388,               70
    1,    142,       2217,          0,       2217,   1.000000,             1610,              159,              378,               70
    1,    143,       2217,          0,       2217,   1.000000,             1614,              159,              375,               69
    1,    144,       2217,          0,       2217,   1.000000,             1622,              154,              367,               74
    1,    145,       2217,          0,       2217,   1.000000,             1606,              154,              379,               78
    1,    146,       2217,          0,       2217,   1.000000,             1604,              155,              393,               65
    1,    147,       2217,          0,       2217,   1.000000,             1575,              181,              383,               78
    1,    148,       2217,          0,       2217,   1.000000,             1581,              180,              375,               81
    1,    149,       2217,          0,       2217,   1.000000,             1584,              176,              374,               83
    1,    150,       2217,          0,       2217,   1.000000,             1593,              181,              365,               78
    1,    151,       2217,          0,       2217,   1.000000,             1598,              184,              361,               74
    1,    152,       2217,          0,       2217,   1.000000,             1608,              181,              355,               73
    1,    153,       2217,          0,       2217,   1.000000,             1609,              182,              355,               71
    1,    154,       2217,          0,       2217,   1.000000,             1614,              180,              352,               71
    1,    155,       2217,          0,       2217,   1.000000,             1628,              171,              344,               74
    1,    156,       2217,          0,       2217,   1.000000,             1625,              166,              346,               80
    1,    157,       2217,          0,       2217,   1.000000,             1602,              170,              363,               82
    1,    158,       2217,          0,       2217,   1.000000,             1609,              163,              367,               78
    1,    159,       2217,          0,       2217,   1.000000,             1581,              190,              360,               86
    1,    160,       2217,          0,       2217,   1.000000,             1581,              191,              353,               92
    1,    161,       2217,          0,       2217,   1.000000,             1583,              191,              345,               98
    1,    162,       2217,          0,       2217,   1.000000,             1596,              194,              336,               91
    1,    163,       2217,          0,       2217,   1.000000,             1599,              197,              334,               87
    1,    164,       2217,          0,       2217,   1.000000,             1606,              197,              329,               85
    1,    165,       2217,          0,       2217,   1.000000,             1613,              195,              325,               84
    1,    166,       2217,          0,       2217,   1.000000,             1621,              195,              317,               84
    1,    167,       2217,          0,       2217,   1.000000,             1622,              187,              323,               85
    1,    168,       2217,          0,       2217,   1.000000,             1617,              184,              328,               88
    1,    169,       2217,          0,       2217,   1.000000,             1607,              179,              335,               96
    1,    170,       2217,          0,       2217,   1.000000,             1608,              175,              346,               88
    1,    171,       2217,          0,       2217,   1.000000,             1570,              191,              350,              106
    1,    172,       2217,          0,       2217,   1.000000,             1569,              191,              345,              112
    1,    173,       2217,          0,       2217,   1.000000,             1576,              191,              335,              115
    1,    174,       2217,          0,       2217,   1.000000,             1585,              192,              326,              114
    1,    175,       2217,          0,       2217,   1.000000,             1590,              194,              321,              112
    1,    176,       2217,          0,       2217,   1.000000,             1600,              193,              316,              108
    1,    177,       2217,          0,       2217,   1.000000,             1603,              195,              315,              104
    1,    178,       2217,          0,       2217,   1.000000,             1606,              195,              313,              103
    1,    179,       2217,          0,       2217,   1.000000,             1615,              200,              305,               97
    1,    180,       2217,          0,       2217,   1.000000,             1612,              189,              309,              107
    1,    181,       2217,          0,       2217,   1.000000,             1600,              193,              320,              104
    1,    182,       2217,          0,       2217,   1.000000,             1596,              190,              331,              100
    1,    183,       2217,          0,       2217,   1.000000,             1561,              206,              332,              118
    1,    184,       2217,          0,       2217,   1.000000,             1572,              211,              319,              115
    1,    185,       2217,          0,       2217,   1.000000,             1577,              203,              309,              128
    1,    186,       2217,          0,       2217,   1.000000,             1579,              218,              305,              115
    1,    187,       2217,          0,       2217,   1.000000,             1582,              218,              302,              115
    1,    188,       2217,          0,       2217,   1.000000,             1590,              217,              296,              114
    1,    189,       2217,          0,       2217,   1.000000,             1590,              219,              295,              113
    1,    190,       2217,          0,       2217,   1.000000,             1605,              217,              286,              109
    1,    191,       2217,          0,       2217,   1.000000,             1610,              215,              284,              108
    1,    192,       2217,          0,       2217,   1.000000,             1604,              210,              286,              117
    1,    193,       2217,          0,       2217,   1.000000,             1597,              203,              294,              123
    1,    194,       2217,          0,       2217,   1.000000,             1579,              202,              322,              114
    1,    195,       2217,          0,       2217,   1.000000,             1552,              215,              315,              135
    1,    196,       2217,          0,       2217,   1.000000,             1560,              215,              306,              136
    1,    197,       2217,          0,       2217,   1.000000,             1561,              209,              304,              143
    1,    198,       2217,          0,       2217,   1.000000,             1573,              221,              294,              129
    1,    199,       2217,          0,       2217,   1.000000,             1575,              223,              294,              125
    1,    200,       2217,          0,       2217,   1.000000,             1577,              226,              291,              123
    1,    201,       2217,          0,       2217,   1.000000,             1585,              225,              285,              122
    1,    202,       2217,          0,       2217,   1.000000,             1587,              230,              280,              120
    1,    203,       2217,          0,       2217,   1.000000,             1568,              232,              296,              121
    1,    204,       2217,          0,       2217,   1.000000,             1573,              223,              296,              125
    1,    205,       2217,          0,       2217,   1.000000,             1577,              221,              292,              127
    1,    206,       2217,          0,       2217,   1.000000,             1580,              215,              298,              124
    1,    207,       2217,          0,       2217,   1.000000,             1548,              239,              287,              143
    1,    208,       2217,          0,       2217,   1.000000,             1535,              246,              290,              146
    1,    209,       2217,          0,       2217,   1.000000,             1544,              238,              283,              152
    1,    210,       2217,          0,       2217,   1.000000,             1548,              248,              275,              146
    1,    211,       2217,          0,       2217,   1.000000,             1556,              245,              275,              141
    1,    212,       2217,          0,       2217,   1.000000,             1565,              243,              270,              139
    1,    213,       2217,          0,       2217,   1.000000,             1571,              243,              265,              138
    1,    214,       2217,          0,       2217,   1.000000,             1575,              240,              267,              135
    1,    215,       2217,          0,       2217,   1.000000,             1569,              250,              268,              130
    1,    216,       2217,          0,       2217,   1.000000,             1571,              237,              270,              139
    1,    217,       2217,          0,       2217,   1.000000,             1561,              236,              279,              141
    1,    218,       2217,          0,       2217,   1.000000,             1563,              231,              282,              141
    1,    219,       2217,          0,       2217,   1.000000,             1526,              270,              271,              150
    1,    220,       2217,          0,       2217,   1.000000,             1524,              276,              265,              152
    1,    221,       2217,          0,       2217,   1.000000,             1531,              265,              260,              161
    1,    222,       2217,          0,       2217,   1.000000,             1544,              269,              250,              154
    1,    223,       2217,          0,       2217,   1.000000,             1551,              267,              244,              155
    1,    224,       2217,          0,       2217,   1.000000,             1556,              267,              247,              147
    1,    225,       2217,          0,       2217,   1.000000,             1567,              261,              243,              146
    1,    226,       2217,          0,       2217,   1.000000,             1579,              257,              234,              147
    1,    227,       2217,          0,       2217,   1.000000,             1570,              269,              240,              138
    1,    228,       2217,          0,       2217,   1.000000,             1558,              260,              247,              152
    1,    229,       2217,          0,       2217,   1.000000,             1567,              248,              243,              159
    1,    230,       2217,          0,       2217,   1.000000,             1570,              243,              250,              154
    1,    231,       2217,          0,       2217,   1.000000,             1533,              273,              236,              175
    1,    232,       2217,          0,       2217,   1.000000,             1532,              272,              231,              182
    1,    233,       2217,          0,       2217,   1.000000,             1534,              281,              225,              177
    1,    234,       2217,          0,       2217,   1.000000,             1537,              287,              226,              167
    1,    235,       2217,          0,       2217,   1.000000,             1548,              283,              223,              163
    1,    236,       2217,          0,       2217,   1.000000,             1553,              287,              216,              161
    1,    237,       2217,          0,       2217,   1.000000,             1556,              290,              213,              158
    1,    238,       2217,          0,       2217,   1.000000,             1563,              288,              210,              156
    1,    239,       2217,          0,       2217,   1.000000,             1558,              290,              209,              160
    1,    240,       2217,          0,       2217,   1.000000,             1562,              294,              206,              155
    1,    241,       2217,          0,       2217,   1.000000,             1563,              276,              215,              163
    1,    242,       2217,          0,       2217,   1.000000,             1555,              266,              226,              170
    1,    243,       2217,          0,       2217,   1.000000,             1518,              296,              208,              195
    1,    244,       2217,          0,       2217,   1.000000,             1512,              298,              206,              201
    1,    245,       2217,          0,       2217,   1.000000,             1514,              302,              203,              198
    1,    246,       2217,          0,       2217,   1.000000,             1523,              309,              196,              189
    1,    247,       2217,          0,       2217,   1.000000,             1531,              310,              191,              185
    1,    248,       2217,          0,       2217,   1.000000,             1536,              311,              188,              182
    1,    249,       2217,          0,       2217,   1.000000,             1543,              311,              184,              179
    1,    250,       2217,          0,       2217,   1.000000,             1548,              314,              183,              172
    1,    251,       2217,          0,       2217,   1.000000,             1561,              303,              178,              175
    1,    252,       2217,          0,       2217,   1.000000,             1552,              313,              181,              171
    1,    253,       2217,          0,       2217,   1.000000,             1553,              302,              177,              185
    1,    254,       2217,          0,       2217,   1.000000,             1552,              283,              191,              191
    1,    255,       2217,          0,       2217,   1.000000,             1514,              317,              178,              208
    1,    256,       2217,          0,       2217,   1.000000,             1509,              330,              178,              200
    1,    257,       2217,          0,       2217,   1.000000,             1509,              325,              173,              210
    1,    258,       2217,          0,       2217,   1.000000,             1524,              337,              164,              192
    1,    259,       2217,          0,       2217,   1.000000,             1529,              337,              160,              191
    1,    260,       2217,          0,       2217,   1.000000,             1534,              339,              162,              182
    1,    261,       2217,          0,       2217,   1.000000,             1540,              338,              160,              179
    1,    262,       2217,          0,       2217,   1.000000,             1546,              333,              158,              180
    1,    263,       2217,          0,       2217,   1.000000,             1546,              341,              156,              174
    1,    264,       2217,          0,       2217,   1.000000,             1548,              337,              151,              181
    1,    265,       2217,          0,       2217,   1.000000,             1546,              323,              157,              191
    1,    266,       2217,          0,       2217,   1.000000,             1543,              308,              176,              190
    1,    267,       2217,          0,       2217,   1.000000,             1495,              347,              160,              215
    1,    268,       2217,          0,       2217,   1.000000,             1491,              342,              165,              219
    1,    269,       2217,          0,       2217,   1.000000,             1496,              340,              160,              221
    1,    270,       2217,          0,       2217,   1.000000,             1507,              346,              154,              210
