"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1","Trait Index  2","Trait Index  3"
    1,     31,       2217,          0,       2217,   1.000000,             1659,               48,              506,                4
    1,     32,       2217,          0,       2217,   1.000000,             1665,               46,              502,                4
    1,     33,       2217,          0,       2217,   1.000000,             1666,               49,              498,                4
    1,     34,       2217,          0,       2217,   1.000000,             1676,               48,              488,                5
    1,     35,       2217,          0,       2217,   1.000000,             1671,               52,              491,                3
    1,     36,       2217,          0,       2217,   1.000000,             1661,               48,              506,                2
    1,     37,       2217,          0,       2217,   1.000000,             1657,               46,              510,                4
    1,     38,       2217,          0,       2217,   1.000000,             1643,               47,              525,                2
    1,     39,       2217,          0,       2217,   1.000000,             1615,               67,              532,                3
    1,     40,       2217,          0,       2217,   1.000000,             1624,               63,              522,                8
    1,     41,       2217,          0,       2217,   1.000000,             1631,               63,              516,                7
    1,     42,       2217,          0,       2217,   1.000000,             1636,               67,              507,                7
    1,     43,       2217,          0,       2217,   1.000000,             1645,               64,              500,                8
    1,     44,       2217,          0,       2217,   1.000000,             1654,               58,              498,                7
    1,     45,       2217,          0,       2217,   1.000000,             1653,               60,              497,                7
    1,     46,       2217,          0,       2217,   1.000000,             1661,               62,              489,                5
    1,     47,       2217,          0,       2217,   1.000000,             1668,               62,              480,                7
    1,     48,       2217,          0,       2217,   1.000000,             1654,               65,              489,                9
    1,     49,       2217,          0,       2217,   1.000000,             1638,               65,              505,                9
    1,     50,       2217,          0,       2217,   1.000000,             1628,               61,              523,                5
    1,     51,       2217,          0,       2217,   1.000000,             1612,               76,              516,               13
    1,     52,       2217,          0,       2217,   1.000000,             1606,               72,              524,               15
    1,     53,       2217,          0,       2217,   1.000000,             1621,               74,              508,               14
    1,     54,       2217,          0,       2217,   1.000000,             1630,               71,              502,               14
    1,     55,       2217,          0,       2217,   1.000000,             1635,               69,              497,               16
    1,     56,       2217,          0,       2217,   1.000000,             1643,               68,              491,               15
    1,     57,       2217,          0,       2217,   1.000000,             1645,               68,              490,               14
    1,     58,       2217,          0,       2217,   1.000000,             1655,               70,              481,               11
    1,     59,       2217,          0,       2217,   1.000000,             1635,               67,              499,               16
    1,     60,       2217,          0,       2217,   1.000000,             1640,               66,              496,               15
    1,     61,       2217,          0,       2217,   1.000000,             1642,               60,              501,               14
    1,     62,       2217,          0,       2217,   1.000000,             1627,               64,              514,               12
    1,     63,       2217,          0,       2217,   1.000000,             1598,               87,              517,               15
    1,     64,       2217,          0,       2217,   1.000000,             1595,               88,              517,               17
    1,     65,       2217,          0,       2217,   1.000000,             1609,               84,              506,               18
    1,     66,       2217,          0,       2217,   1.000000,             1615,               81,              503,               18
    1,     67,       2217,          0,       2217,   1.000000,             1620,               81,              497,               19
    1,     68,       2217,          0,       2217,   1.000000,             1628,               77,              493,               19
    1,     69,       2217,          0,       2217,   1.000000,             1633,               79,              487,               18
    1,     70,       2217,          0,       2217,   1.000000,             1642,               73,              483,               19
    1,     71,       2217,          0,       2217,   1.000000,             1655,               75,              471,               16
    1,     72,       2217,          0,       2217,   1.000000,             1640,               75,              483,               19
    1,     73,       2217,          0,       2217,   1.000000,             1628,               80,              489,               20
    1,     74,       2217,          0,       2217,   1.000000,             1622,               70,              511,               14
    1,     75,       2217,          0,       2217,   1.000000,             1602,               81,              507,               27
    1,     76,       2217,          0,       2217,   1.000000,             1592,               84,              520,               21
    1,     77,       2217,          0,       2217,   1.000000,             1602,               80,              509,               26
    1,     78,       2217,          0,       2217,   1.000000,             1614,               73,              501,               29
    1,     79,       2217,          0,       2217,   1.000000,             1615,               74,              500,               28
    1,     80,       2217,          0,       2217,   1.000000,             1623,               74,              493,               27
    1,     81,       2217,          0,       2217,   1.000000,             1627,               73,              491,               26
    1,     82,       2217,          0,       2217,   1.000000,             1638,               75,              481,               23
    1,     83,       2217,          0,       2217,   1.000000,             1643,               79,              475,               20
    1,     84,       2217,          0,       2217,   1.000000,             1634,               80,              484,               19
    1,     85,       2217,          0,       2217,   1.000000,             1626,               76,              492,               23
    1,     86,       2217,          0,       2217,   1.000000,             1622,               72,              502,               21
    1,     87,       2217,          0,       2217,   1.000000,             1596,               87,              504,               30
    1,     88,       2217,          0,       2217,   1.000000,             1588,               88,              508,               33
    1,     89,       2217,          0,       2217,   1.000000,             1595,               90,              499,               33
    1,     90,       2217,          0,       2217,   1.000000,             1607,               86,              493,               31
    1,     91,       2217,          0,       2217,   1.000000,             1612,               86,              490,               29
    1,     92,       2217,          0,       2217,   1.000000,             1618,               83,              488,               28
    1,     93,       2217,          0,       2217,   1.000000,             1620,               84,              487,               26
    1,     94,       2217,          0,       2217,   1.000000,             1639,               82,              470,               26
    1,     95,       2217,          0,       2217,   1.000000,             1627,               88,              474,               28
    1,     96,       2217,          0,       2217,   1.000000,             1626,               81,              477,               33
    1,     97,       2217,          0,       2217,   1.000000,             1622,               75,              484,               36
    1,     98,       2217,          0,       2217,   1.000000,             1613,               80,              495,               29
    1,     99,       2217,          0,       2217,   1.000000,             1582,              109,              496,               30
    1,    100,       2217,          0,       2217,   1.000000,             1567,              118,              500,               32
    1,    101,       2217,          0,       2217,   1.000000,             1585,              112,              485,               35
    1,    102,       2217,          0,       2217,   1.000000,             1592,              107,              479,               39
    1,    103,       2217,          0,       2217,   1.000000,             1596,              106,              478,               37
    1,    104,       2217,          0,       2217,   1.000000,             1601,              104,              477,               35
    1,    105,       2217,          0,       2217,   1.000000,             1603,              107,              478,               29
    1,    106,       2217,          0,       2217,   1.000000,             1615,              105,              467,               30
    1,    107,       2217,          0,       2217,   1.000000,             1624,              107,              452,               34
    1,    108,       2217,          0,       2217,   1.000000,             1609,              109,              472,               27
    1,    109,       2217,          0,       2217,   1.000000,             1608,               96,              476,               37
    1,    110,       2217,          0,       2217,   1.000000,             1609,               97,              480,               31
    1,    111,       2217,          0,       2217,   1.000000,             1598,              111,              465,               43
    1,    112,       2217,          0,       2217,   1.000000,             1597,              112,              460,               48
    1,    113,       2217,          0,       2217,   1.000000,             1606,              111,              445,               55
    1,    114,       2217,          0,       2217,   1.000000,             1617,              112,              434,               54
    1,    115,       2217,          0,       2217,   1.000000,             1625,              112,              425,               55
    1,    116,       2217,          0,       2217,   1.000000,             1630,              114,              421,               52
    1,    117,       2217,          0,       2217,   1.000000,             1636,              111,              418,               52
    1,    118,       2217,          0,       2217,   1.000000,             1648,              106,              416,               47
    1,    119,       2217,          0,       2217,   1.000000,             1654,              110,              410,               43
    1,    120,       2217,          0,       2217,   1.000000,             1646,              100,              421,               50
    1,    121,       2217,          0,       2217,   1.000000,             1630,              106,              429,               52
    1,    122,       2217,          0,       2217,   1.000000,             1621,              101,              450,               45
    1,    123,       2217,          0,       2217,   1.000000,             1582,              131,              443,               61
    1,    124,       2217,          0,       2217,   1.000000,             1578,              128,              450,               61
    1,    125,       2217,          0,       2217,   1.000000,             1588,              134,              435,               60
    1,    126,       2217,          0,       2217,   1.000000,             1600,              135,              426,               56
    1,    127,       2217,          0,       2217,   1.000000,             1604,              132,              425,               56
    1,    128,       2217,          0,       2217,   1.000000,             1609,              131,              423,               54
    1,    129,       2217,          0,       2217,   1.000000,             1613,              130,              421,               53
    1,    130,       2217,          0,       2217,   1.000000,             1620,              126,              416,               55
    1,    131,       2217,          0,       2217,   1.000000,             1646,              122,              394,               55
    1,    132,       2217,          0,       2217,   1.000000,             1634,              122,              403,               58
    1,    133,       2217,          0,       2217,   1.000000,             1630,              118,              407,               62
    1,    134,       2217,          0,       2217,   1.000000,             1607,              121,              439,               50
    1,    135,       2217,          0,       2217,   1.000000,             1574,              149,              433,               61
    1,    136,       2217,          0,       2217,   1.000000,             1581,              156,              416,               64
    1,    137,       2217,          0,       2217,   1.000000,             1589,              150,              415,               63
    1,    138,       2217,          0,       2217,   1.000000,             1589,              149,              415,               64
    1,    139,       2217,          0,       2217,   1.000000,             1593,              147,              412,               65
    1,    140,       2217,          0,       2217,   1.000000,             1599,              147,              407,               64
    1,    141,       2217,          0,       2217,   1.000000,             1602,              149,              402,               64
    1,    142,       2217,          0,       2217,   1.000000,             1610,              144,              402,               61
    1,    143,       2217,          0,       2217,   1.000000,             1626,              137,              393,               61
    1,    144,       2217,          0,       2217,   1.000000,             1623,              135,              395,               64
    1,    145,       2217,          0,       2217,   1.000000,             1605,              132,              412,               68
    1,    146,       2217,          0,       2217,   1.000000,             1609,              125,              418,               65
    1,    147,       2217,          0,       2217,   1.000000,             1575,              151,              417,               74
    1,    148,       2217,          0,       2217,   1.000000,             1576,              153,              409,               79
    1,    149,       2217,          0,       2217,   1.000000,             1581,              151,              404,               81
    1,    150,       2217,          0,       2217,   1.000000,             1587,              157,              393,               80
    1,    151,       2217,          0,       2217,   1.000000,             1593,              160,              389,               75
    1,    152,       2217,          0,       2217,   1.000000,             1606,              156,              381,               74
    1,    153,       2217,          0,       2217,   1.000000,             1612,              155,              377,               73
    1,    154,       2217,          0,       2217,   1.000000,             1620,              156,              372,               69
    1,    155,       2217,          0,       2217,   1.000000,             1622,              148,              368,               79
    1,    156,       2217,          0,       2217,   1.000000,             1619,              144,              375,               79
    1,    157,       2217,          0,       2217,   1.000000,             1620,              147,              368,               82
    1,    158,       2217,          0,       2217,   1.000000,             1625,              140,              375,               77
    1,    159,       2217,          0,       2217,   1.000000,             1601,              153,              370,               93
    1,    160,       2217,          0,       2217,   1.000000,             1599,              157,              369,               92
    1,    161,       2217,          0,       2217,   1.000000,             1605,              152,              361,               99
    1,    162,       2217,          0,       2217,   1.000000,             1617,              152,              348,              100
    1,    163,       2217,          0,       2217,   1.000000,             1624,              148,              344,              101
    1,    164,       2217,          0,       2217,   1.000000,             1627,              147,              343,              100
    1,    165,       2217,          0,       2217,   1.000000,             1634,              149,              339,               95
    1,    166,       2217,          0,       2217,   1.000000,             1645,              141,              337,               94
    1,    167,       2217,          0,       2217,   1.000000,             1648,              153,              329,               87
    1,    168,       2217,          0,       2217,   1.000000,             1637,              157,              340,               83
    1,    169,       2217,          0,       2217,   1.000000,             1617,              144,              360,               96
    1,    170,       2217,          0,       2217,   1.000000,             1608,              144,              371,               94
    1,    171,       2217,          0,       2217,   1.000000,             1597,              152,              359,              109
    1,    172,       2217,          0,       2217,   1.000000,             1607,              155,              342,              113
    1,    173,       2217,          0,       2217,   1.000000,             1610,              159,              334,              114
    1,    174,       2217,          0,       2217,   1.000000,             1615,              166,              333,              103
    1,    175,       2217,          0,       2217,   1.000000,             1617,              166,              332,              102
    1,    176,       2217,          0,       2217,   1.000000,             1622,              164,              329,              102
    1,    177,       2217,          0,       2217,   1.000000,             1625,              163,              327,              102
    1,    178,       2217,          0,       2217,   1.000000,             1630,              163,              323,              101
    1,    179,       2217,          0,       2217,   1.000000,             1635,              161,              323,               98
    1,    180,       2217,          0,       2217,   1.000000,             1642,              155,              317,              103
    1,    181,       2217,          0,       2217,   1.000000,             1628,              154,              328,              107
    1,    182,       2217,          0,       2217,   1.000000,             1624,              144,              343,              106
    1,    183,       2217,          0,       2217,   1.000000,             1595,              165,              346,              111
    1,    184,       2217,          0,       2217,   1.000000,             1594,              163,              334,              126
    1,    185,       2217,          0,       2217,   1.000000,             1597,              167,              330,              123
    1,    186,       2217,          0,       2217,   1.000000,             1603,              173,              324,              117
    1,    187,       2217,          0,       2217,   1.000000,             1612,              169,              318,              118
    1,    188,       2217,          0,       2217,   1.000000,             1617,              171,              316,              113
    1,    189,       2217,          0,       2217,   1.000000,             1626,              167,              313,              111
    1,    190,       2217,          0,       2217,   1.000000,             1634,              163,              307,              113
    1,    191,       2217,          0,       2217,   1.000000,             1639,              162,              302,              114
    1,    192,       2217,          0,       2217,   1.000000,             1623,              167,              307,              120
    1,    193,       2217,          0,       2217,   1.000000,             1625,              152,              311,              129
    1,    194,       2217,          0,       2217,   1.000000,             1609,              152,              330,              126
    1,    195,       2217,          0,       2217,   1.000000,             1576,              168,              339,              134
    1,    196,       2217,          0,       2217,   1.000000,             1574,              172,              332,              139
    1,    197,       2217,          0,       2217,   1.000000,             1586,              173,              319,              139
    1,    198,       2217,          0,       2217,   1.000000,             1590,              176,              314,              137
    1,    199,       2217,          0,       2217,   1.000000,             1598,              174,              309,              136
    1,    200,       2217,          0,       2217,   1.000000,             1598,              174,              309,              136
    1,    201,       2217,          0,       2217,   1.000000,             1610,              173,              300,              134
    1,    202,       2217,          0,       2217,   1.000000,             1615,              174,              296,              132
    1,    203,       2217,          0,       2217,   1.000000,             1612,              172,              297,              136
    1,    204,       2217,          0,       2217,   1.000000,             1622,              172,              291,              132
    1,    205,       2217,          0,       2217,   1.000000,             1612,              171,              300,              134
    1,    206,       2217,          0,       2217,   1.000000,             1610,              165,              307,              135
    1,    207,       2217,          0,       2217,   1.000000,             1590,              185,              295,              147
    1,    208,       2217,          0,       2217,   1.000000,             1573,              181,              302,              161
    1,    209,       2217,          0,       2217,   1.000000,             1586,              185,              296,              150
    1,    210,       2217,          0,       2217,   1.000000,             1589,              188,              294,              146
    1,    211,       2217,          0,       2217,   1.000000,             1595,              185,              292,              145
    1,    212,       2217,          0,       2217,   1.000000,             1601,              186,              288,              142
    1,    213,       2217,          0,       2217,   1.000000,             1604,              188,              283,              142
    1,    214,       2217,          0,       2217,   1.000000,             1614,              181,              283,              139
    1,    215,       2217,          0,       2217,   1.000000,             1614,              189,              282,              132
    1,    216,       2217,          0,       2217,   1.000000,             1616,              182,              283,              136
    1,    217,       2217,          0,       2217,   1.000000,             1616,              177,              284,              140
    1,    218,       2217,          0,       2217,   1.000000,             1614,              175,              286,              142
    1,    219,       2217,          0,       2217,   1.000000,             1577,              197,              283,              160
    1,    220,       2217,          0,       2217,   1.000000,             1569,              201,              285,              162
    1,    221,       2217,          0,       2217,   1.000000,             1572,              204,              276,              165
    1,    222,       2217,          0,       2217,   1.000000,             1576,              209,              273,              159
    1,    223,       2217,          0,       2217,   1.000000,             1581,              213,              268,              155
    1,    224,       2217,          0,       2217,   1.000000,             1588,              210,              267,              152
    1,    225,       2217,          0,       2217,   1.000000,             1593,              207,              268,              149
    1,    226,       2217,          0,       2217,   1.000000,             1605,              207,              254,              151
    1,    227,       2217,          0,       2217,   1.000000,             1614,              213,              247,              143
    1,    228,       2217,          0,       2217,   1.000000,             1603,              205,              260,              149
    1,    229,       2217,          0,       2217,   1.000000,             1601,              196,              262,              158
    1,    230,       2217,          0,       2217,   1.000000,             1598,              187,              273,              159
    1,    231,       2217,          0,       2217,   1.000000,             1564,              215,              270,              168
    1,    232,       2217,          0,       2217,   1.000000,             1564,              211,              265,              177
    1,    233,       2217,          0,       2217,   1.000000,             1564,              207,              260,              186
    1,    234,       2217,          0,       2217,   1.000000,             1579,              218,              249,              171
    1,    235,       2217,          0,       2217,   1.000000,             1588,              216,              244,              169
    1,    236,       2217,          0,       2217,   1.000000,             1594,              218,              237,              168
    1,    237,       2217,          0,       2217,   1.000000,             1597,              220,              235,              165
    1,    238,       2217,          0,       2217,   1.000000,             1606,              217,              235,              159
    1,    239,       2217,          0,       2217,   1.000000,             1598,              218,              238,              163
    1,    240,       2217,          0,       2217,   1.000000,             1603,              224,              234,              156
    1,    241,       2217,          0,       2217,   1.000000,             1607,              206,              227,              177
    1,    242,       2217,          0,       2217,   1.000000,             1602,              204,              244,              167
    1,    243,       2217,          0,       2217,   1.000000,             1570,              229,              227,              191
    1,    244,       2217,          0,       2217,   1.000000,             1575,              227,              217,              198
    1,    245,       2217,          0,       2217,   1.000000,             1584,              230,              202,              201
    1,    246,       2217,          0,       2217,   1.000000,             1589,              238,              203,              187
    1,    247,       2217,          0,       2217,   1.000000,             1596,              237,              203,              181
    1,    248,       2217,          0,       2217,   1.000000,             1600,              235,              202,              180
    1,    249,       2217,          0,       2217,   1.000000,             1602,              239,              195,              181
    1,    250,       2217,          0,       2217,   1.000000,             1609,              241,              190,              177
    1,    251,       2217,          0,       2217,   1.000000,             1611,              235,              193,              178
    1,    252,       2217,          0,       2217,   1.000000,             1617,              232,              193,              175
    1,    253,       2217,          0,       2217,   1.000000,             1612,              219,              198,              188
    1,    254,       2217,          0,       2217,   1.000000,             1607,              208,              207,              195
    1,    255,       2217,          0,       2217,   1.000000,             1579,              238,              193,              207
    1,    256,       2217,          0,       2217,   1.000000,             1570,              244,              194,              209
    1,    257,       2217,          0,       2217,   1.000000,             1564,              248,              193,              212
    1,    258,       2217,          0,       2217,   1.000000,             1569,              261,              190,              197
    1,    259,       2217,          0,       2217,   1.000000,             1574,              259,              189,              195
    1,    260,       2217,          0,       2217,   1.000000,             1582,              254,              188,              193
    1,    261,       2217,          0,       2217,   1.000000,             1586,              257,              187,              187
