Step,Seg 149,Seg 164,Seg 165,Seg 176,Seg 181,Seg 186,Seg 187,Seg 190,Seg 191,Seg 192,Seg 198,Seg 200,Seg 201,Seg 203,Seg 204,Seg 205,Seg 209,Seg 217,Seg 220,Seg 223,Seg 234,Seg 254,Seg 257,Seg 264,Seg 303,Seg 304,Seg 308,Seg 314,Seg 315,Seg 316,Seg 317,Seg 318,Seg 319,Seg 320,Seg 321,Seg 455,Seg 458,Seg 469,Seg 470,Seg 471,Seg 472,Seg 474,Seg 483,Seg 488,Seg 491,Seg 492,Seg 497,Seg 500,Seg 505,Seg 510,Seg 514,Seg 515,Seg 520,Seg 527,Seg 532,Seg 538,Seg 539,Seg 540,Seg 541,Seg 550,Seg 559,Seg 585,Seg 586,Seg 588,Seg 589,Seg 610,Seg 627,Seg 628,Seg 640,Seg 641,Seg 642,Seg 643,Seg 644,Seg 645,Seg 646,Seg 647,Seg 648,Seg 814,Seg 815,Seg 816,Seg 817,Seg 818,Seg 819,Seg 820,Seg 822,Seg 827,Seg 836,Seg 839,Seg 840,Seg 841,Seg 845,Seg 846,Seg 851,Seg 852,Seg 854,Seg 855,Seg 859,Seg 860,Seg 861,Seg 874,Seg 889,Seg 906,Seg 926,Seg 929,Seg 949,Seg 950,Seg 954,Seg 973,Seg 978,Seg 989,Seg 990,Seg 991,Seg 992,Seg 993,Seg 994,Seg 995,Seg 996,Seg 997,Seg 998,Seg 999,Seg 1000,Seg 1001,Seg 1162,Seg 1163,Seg 1164,Seg 1181,Seg 1185,Seg 1186,Seg 1193,Seg 1194,Seg 1195,Seg 1200,Seg 1203,Seg 1204,Seg 1205,Seg 1230,Seg 1251,Seg 1252,Seg 1257,Seg 1261,Seg 1264,Seg 1281,Seg 1288,Seg 1289,Seg 1290,Seg 1296,Seg 1300,Seg 1308,Seg 1310,Seg 1313,Seg 1316,Seg 1317,Seg 1323,Seg 1325,Seg 1329,Seg 1330,Seg 1331,Seg 1332,Seg 1333,Seg 1334,Seg 1335,Seg 1336,Seg 1337,Seg 1338,Seg 1339,Seg 1340,Seg 1341,Seg 1488,Seg 1489,Seg 1490,Seg 1491,Seg 1492,Seg 1493,Seg 1499,Seg 1503,Seg 1504,Seg 1506,Seg 1508,Seg 1509,Seg 1510,Seg 1511,Seg 1513,Seg 1514,Seg 1516,Seg 1517,Seg 1519,Seg 1522,Seg 1525,Seg 1533,Seg 1534,Seg 1540,Seg 1541,Seg 1546,Seg 1552,Seg 1580,Seg 1590,Seg 1624,Seg 1625,Seg 1626,Seg 1628,Seg 1635,Seg 1640,Seg 1648,Seg 1653,Seg 1659,Seg 1660,Seg 1661,Seg 1662,Seg 1663,Seg 1664,Seg 1665,Seg 1666,Seg 1667,Seg 1668,Seg 1669,Seg 1670,Seg 1671,Seg 1672,Seg 1673,Seg 1674,Seg 1675,Seg 1676,Seg 1677,Seg 1826,Seg 1830,Seg 1838,Seg 1839,Seg 1840,Seg 1854,Seg 1855,Seg 1859,Seg 1863,Seg 1866,Seg 1868,Seg 1872,Seg 1875,Seg 1876,Seg 1877,Seg 1879,Seg 1880,Seg 1881,Seg 1882,Seg 1888,Seg 1889,Seg 1891,Seg 1905,Seg 1942,Seg 1948,Seg 1977,Seg 1978,Seg 1983,Seg 1988,Seg 2006,Seg 2010,Seg 2018,Seg 2019,Seg 2021,Seg 2022,Seg 2023,Seg 2024,Seg 2025,Seg 2027,Seg 2028,Seg 2029,Seg 2030,Seg 2031,Seg 2032,Seg 2033,Seg 2120,Seg 2121,Seg 2122,Seg 2125,Seg 2129,Seg 2131,Seg 2132,Seg 2138,Seg 2139,Seg 2140,Seg 2142,Seg 2149,Seg 2160,Seg 2174,Seg 2185,Seg 2187,Seg 2193,Seg 2214,Seg 2215,Seg 2216,
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,884,1076,740,488,321,690,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,25,1206,0,0,0,0,0,456,2,0,0,430,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,418,2,147,0,0,32771,31379,307,55,3,203,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,9,0,0,0,0,15,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,274,0,330,4112,0,0,0,0,0,0,0,8,0,0,0,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,64,0,36,0,0,30,0,364,0,44,0,0,0,0,0,0,0,146,0,0,0,9,0,279,3,0,0,0,3,0,0,541,0,0,0,0,6,0,0,0,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,12,0,0,0,1257,0,1517,0,154,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,444,0,272,
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,681,825,570,372,248,555,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,18,994,0,0,0,0,0,362,0,0,0,338,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,341,0,124,0,0,26021,24786,228,41,2,158,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,8,0,0,0,0,13,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,195,0,263,3363,0,0,0,0,0,0,0,6,0,0,0,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,53,0,29,0,0,22,0,305,0,39,0,0,0,0,0,0,0,106,0,0,0,8,0,220,2,0,0,0,3,0,0,440,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,10,0,0,0,979,0,1224,0,107,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,347,0,203,
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,540,659,455,290,191,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,809,0,0,0,0,0,288,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,279,0,103,3,0,22704,25780,162,29,0,123,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,142,0,199,4313,0,0,0,0,0,0,0,5,0,0,0,0,3,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,48,0,27,0,0,18,0,273,0,31,0,0,0,0,0,0,0,89,0,0,0,4,0,172,0,0,0,0,3,0,0,373,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,6,0,0,0,796,0,1771,0,87,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,278,0,154,
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171,5164,2108,396,248,156,417,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,670,0,0,0,0,0,244,0,0,0,206,0,0,0,0,0,0,0,0,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,250,0,94,0,0,48381,44941,123,11,0,99,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,1173,0,171,7000,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,39,0,21,0,0,791,0,231,0,24,0,0,0,0,0,0,0,81,0,0,0,0,0,134,0,0,0,0,3,0,0,324,0,0,0,0,766,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,684,0,4501,0,68,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,229,0,127,
122,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2153,6658,3297,352,224,136,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,573,0,0,0,0,0,213,0,0,0,178,0,0,0,0,0,751,0,0,0,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,231,0,867,0,0,73006,63246,88,3,0,81,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,161,0,0,2,0,0,0,0,2305,0,150,8894,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,31,0,14,0,0,1057,0,189,0,24,0,0,0,0,0,0,0,70,0,0,0,0,0,104,0,0,0,0,0,0,0,281,0,0,0,0,1014,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,612,0,6795,0,50,26,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,204,0,117,
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4703,5934,3329,312,209,130,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,504,0,0,0,0,0,973,0,0,0,149,0,0,0,0,0,951,0,0,0,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,1163,0,0,90710,80160,1091,3,0,67,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,2483,0,935,12229,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,11,0,0,967,0,166,0,24,0,0,0,0,0,0,0,58,0,0,0,0,0,80,0,0,0,0,0,0,0,242,0,0,0,0,902,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,555,0,8783,3,40,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,105,
124,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5459,8517,3019,274,190,121,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093,486,0,0,0,0,0,1245,0,0,0,126,0,0,0,0,0,781,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,1050,0,0,109626,93436,1367,3,0,60,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,2,0,0,0,0,0,0,147,0,0,0,0,0,0,0,3067,0,1243,17871,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,9,0,0,885,0,141,0,24,0,0,0,0,0,0,0,57,0,0,0,0,0,69,0,0,0,0,0,0,0,212,0,0,0,0,792,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,523,0,10492,0,34,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,101,
125,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4957,9146,2724,241,179,103,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979,448,0,0,0,0,0,1125,0,0,0,119,0,0,0,0,0,644,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,928,0,0,107819,90199,1115,3,0,53,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,135,0,3,0,0,0,0,0,3136,0,1140,18569,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,9,0,0,788,0,124,0,22,0,0,0,0,0,0,0,53,0,0,0,0,0,61,0,0,0,0,0,0,0,197,0,0,0,0,719,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,10191,0,33,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,94,
126,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4340,7958,2411,209,156,84,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,392,0,0,0,0,0,992,0,0,0,112,0,0,0,0,0,508,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,798,0,0,94027,78813,890,3,0,40,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,122,0,3,0,0,0,0,0,2716,0,964,16321,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,9,0,0,673,0,99,0,18,0,0,0,0,0,0,0,48,0,0,0,0,0,54,0,0,0,0,0,0,0,176,0,0,0,0,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,8821,0,30,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,85,
127,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3589,6529,1987,178,129,72,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,331,0,0,0,0,0,824,0,0,0,93,0,0,0,0,0,392,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,660,0,0,78176,65367,687,3,0,27,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,3,0,0,0,0,0,2238,0,790,13491,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,9,0,0,548,0,85,0,17,0,0,0,0,0,0,0,38,0,0,0,0,0,45,0,0,0,0,0,0,0,146,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,7249,0,24,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,72,
128,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2876,5213,1529,140,103,55,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,275,0,0,0,0,0,669,0,0,0,66,0,0,0,0,0,288,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,533,0,0,62798,52282,551,2,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,3,0,0,0,0,0,1794,0,634,10825,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,0,0,421,0,66,0,15,0,0,0,0,0,0,0,28,0,0,0,0,0,35,0,0,0,0,0,0,0,104,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,5824,0,21,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,61,
129,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2205,4051,1160,98,79,42,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,213,0,0,0,0,0,511,0,0,0,40,0,0,0,0,0,223,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,412,0,0,49194,40895,417,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,3,0,0,0,0,0,1415,0,486,8381,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,309,0,54,0,14,0,0,0,0,0,0,0,22,0,0,0,0,0,25,0,0,0,0,0,0,0,81,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,4492,0,14,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,46,
130,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1725,3170,921,75,57,35,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,167,0,0,0,0,0,418,0,0,0,21,0,0,0,0,0,176,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,327,0,0,38989,32390,301,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,3,0,0,0,0,0,1142,0,397,6591,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,230,0,40,0,12,0,0,0,0,0,0,0,17,0,0,0,0,0,20,0,0,0,0,0,0,0,69,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,3559,0,12,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,32,
131,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373,2528,739,64,44,32,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,142,0,0,0,0,0,339,0,0,0,14,0,0,0,0,0,137,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,271,0,0,31204,26024,221,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,3,0,0,0,0,0,909,0,339,5247,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,182,0,34,0,11,0,0,0,0,0,0,0,15,0,0,0,0,0,13,0,0,0,0,0,0,0,53,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,2884,0,8,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,32,
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103,2040,618,54,43,29,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,119,0,0,0,0,0,287,0,0,0,12,0,0,0,0,0,101,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,216,0,0,33102,27490,175,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,766,0,278,5900,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,151,0,30,0,9,0,0,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0,41,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,2372,0,6,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,11,
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,3761,3778,519,41,13,27,51,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,173,106,0,0,0,0,0,257,0,0,0,12,0,0,0,0,0,76,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,172,0,0,68347,62814,140,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,657,3,236,13788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,120,0,29,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,31,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,105,0,5193,0,6,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,8,
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4467,4221,1980,38,15,21,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,89,0,0,0,0,0,229,0,0,0,12,0,0,0,0,0,58,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,145,0,0,98821,87781,125,782,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1343,0,198,21664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,108,0,26,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,772,0,0,27,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,0,0,0,0,0,0,66,0,6874,0,6,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,5,
135,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4676,5273,2449,1114,9,15,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,81,0,0,0,0,0,204,0,0,0,14,0,0,0,0,0,44,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,0,0,0,0,24,0,121,0,0,113653,96132,858,1064,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,0,0,0,0,1588,0,164,26614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,23,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,1036,0,0,26,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,0,0,1065,0,0,0,59,0,7567,0,6,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4531,5439,2193,1501,9,15,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,68,0,0,0,0,0,182,0,0,0,7,0,3,0,0,0,38,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,0,0,0,0,24,0,121,0,0,128483,102019,1809,965,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1466,0,152,28681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,72,0,21,0,0,0,0,0,0,0,0,0,786,0,0,0,3,0,2,0,0,0,0,930,0,0,24,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917,3,0,1427,0,0,0,853,0,8177,0,6,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,3,
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4005,4839,1937,1363,11,15,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,113,57,0,0,0,0,0,166,0,0,0,3,0,0,0,0,0,28,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,0,0,0,0,22,0,99,3,0,124011,96380,1813,863,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1303,0,141,26866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,64,0,21,0,0,0,0,0,0,0,0,0,1064,0,0,0,3,0,0,0,0,0,0,824,0,0,24,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,3,0,1248,0,0,0,1142,0,7745,0,6,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,
