Step,Seg 164,Seg 165,Seg 176,Seg 181,Seg 186,Seg 187,Seg 190,Seg 191,Seg 192,Seg 196,Seg 198,Seg 200,Seg 201,Seg 203,Seg 209,Seg 217,Seg 220,Seg 223,Seg 234,Seg 254,Seg 257,Seg 264,Seg 303,Seg 304,Seg 308,Seg 314,Seg 315,Seg 316,Seg 317,Seg 318,Seg 319,Seg 320,Seg 321,Seg 469,Seg 470,Seg 471,Seg 472,Seg 473,Seg 483,Seg 491,Seg 492,Seg 497,Seg 500,Seg 505,Seg 510,Seg 514,Seg 515,Seg 527,Seg 532,Seg 538,Seg 539,Seg 540,Seg 541,Seg 550,Seg 559,Seg 585,Seg 586,Seg 589,Seg 610,Seg 640,Seg 641,Seg 642,Seg 643,Seg 644,Seg 645,Seg 646,Seg 647,Seg 648,Seg 815,Seg 816,Seg 817,Seg 818,Seg 819,Seg 820,Seg 822,Seg 823,Seg 827,Seg 836,Seg 839,Seg 840,Seg 841,Seg 845,Seg 846,Seg 851,Seg 852,Seg 855,Seg 859,Seg 860,Seg 861,Seg 874,Seg 889,Seg 904,Seg 906,Seg 926,Seg 949,Seg 954,Seg 989,Seg 990,Seg 991,Seg 992,Seg 993,Seg 994,Seg 995,Seg 996,Seg 997,Seg 998,Seg 999,Seg 1000,Seg 1001,Seg 1162,Seg 1163,Seg 1164,Seg 1181,Seg 1185,Seg 1186,Seg 1193,Seg 1194,Seg 1195,Seg 1200,Seg 1203,Seg 1204,Seg 1205,Seg 1230,Seg 1251,Seg 1252,Seg 1257,Seg 1264,Seg 1281,Seg 1288,Seg 1289,Seg 1290,Seg 1296,Seg 1300,Seg 1308,Seg 1310,Seg 1313,Seg 1316,Seg 1325,Seg 1329,Seg 1330,Seg 1331,Seg 1332,Seg 1333,Seg 1334,Seg 1335,Seg 1336,Seg 1337,Seg 1338,Seg 1339,Seg 1340,Seg 1341,Seg 1488,Seg 1489,Seg 1490,Seg 1491,Seg 1492,Seg 1493,Seg 1499,Seg 1503,Seg 1504,Seg 1508,Seg 1509,Seg 1510,Seg 1511,Seg 1513,Seg 1514,Seg 1517,Seg 1519,Seg 1522,Seg 1533,Seg 1534,Seg 1540,Seg 1541,Seg 1546,Seg 1552,Seg 1590,Seg 1625,Seg 1626,Seg 1628,Seg 1635,Seg 1640,Seg 1648,Seg 1659,Seg 1660,Seg 1661,Seg 1662,Seg 1663,Seg 1664,Seg 1665,Seg 1666,Seg 1667,Seg 1668,Seg 1669,Seg 1670,Seg 1671,Seg 1672,Seg 1673,Seg 1674,Seg 1676,Seg 1677,Seg 1838,Seg 1840,Seg 1854,Seg 1855,Seg 1859,Seg 1863,Seg 1866,Seg 1867,Seg 1868,Seg 1872,Seg 1875,Seg 1876,Seg 1877,Seg 1879,Seg 1880,Seg 1881,Seg 1882,Seg 1888,Seg 1889,Seg 1891,Seg 1948,Seg 1977,Seg 1978,Seg 1983,Seg 1988,Seg 2006,Seg 2010,Seg 2018,Seg 2019,Seg 2021,Seg 2022,Seg 2023,Seg 2024,Seg 2025,Seg 2027,Seg 2028,Seg 2029,Seg 2030,Seg 2031,Seg 2032,Seg 2033,Seg 2120,Seg 2121,Seg 2122,Seg 2129,Seg 2131,Seg 2132,Seg 2138,Seg 2139,Seg 2140,Seg 2142,Seg 2160,Seg 2174,Seg 2185,Seg 2187,Seg 2193,Seg 2214,Seg 2215,Seg 2216,
104,0,0,0,0,0,5,0,0,39,0,0,0,0,0,0,54,0,0,0,600,0,0,0,0,0,0,2228,96,878,1708,0,6375,464,0,0,0,1005,0,0,0,251,0,0,0,0,0,0,0,0,0,1193,14,2,0,0,0,147,3,0,372,1564,1269,0,8,732,1164,253,879,17,0,0,50,543,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,0,87,18,11,0,1738,1015,4522,306,1312,293,750341,654952,1176,243,9,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,115,0,0,19,0,8,12,93,0,1487,346,587,3110,0,11,0,54,183,150,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,60,0,346,143,284,138,2308,335,0,670,456,1491,0,170,0,29,3,242,3694,0,597,0,0,0,0,0,0,13,67,0,746,126,0,0,0,336,0,0,0,0,314,93,0,0,0,0,0,688,0,253,94,6,22,21,0,0,1079,470,856,917,0,1161,15,0,0,0,0,0,0,0,0,0,3,0,0,34,604,64491,
105,0,0,0,0,0,3,0,0,26,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,1793,82,746,1423,0,5227,381,0,0,0,809,0,0,0,215,0,0,0,0,0,0,0,0,0,972,12,0,0,0,0,117,3,0,0,1297,1021,0,6,624,942,210,722,13,0,0,39,438,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,17,9,0,1428,818,3715,255,1082,238,618624,539049,0,202,9,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,14,0,5,10,76,0,1249,285,461,2523,0,8,0,45,151,120,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,47,0,272,115,220,114,1839,268,0,550,375,1241,0,131,0,25,3,196,3007,0,506,0,0,0,0,0,0,9,58,0,605,103,0,0,0,192,0,0,0,0,0,84,0,0,0,0,0,573,0,207,78,5,17,14,0,0,890,365,708,731,0,957,15,0,0,0,0,0,0,0,0,0,2,0,0,28,497,53076,
106,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,1445,73,597,1164,0,4311,320,0,0,0,659,0,0,0,172,0,0,0,0,0,0,0,0,0,809,11,0,0,0,0,96,3,0,0,1083,829,0,6,519,763,168,615,8,0,0,30,351,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,15,8,0,1136,635,2989,198,873,193,505896,440446,0,167,9,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,12,0,2,6,64,0,1063,240,366,2016,0,6,0,35,128,104,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,216,80,172,95,1526,217,0,460,302,1036,0,95,0,20,3,161,2494,0,435,0,0,0,0,0,0,8,46,0,493,76,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,461,0,157,60,3,13,11,0,0,712,306,590,610,0,778,15,0,0,0,0,0,0,0,0,0,0,0,0,24,412,43650,
107,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,1179,64,504,949,0,3626,270,0,0,0,533,0,0,0,144,0,0,0,0,0,0,0,0,0,690,9,0,0,0,0,74,3,0,0,919,685,0,6,426,624,136,535,6,0,0,21,285,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,15,6,0,922,532,2479,153,731,162,418985,365156,0,134,9,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,11,0,0,6,54,0,912,204,292,1665,0,6,0,24,108,92,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,179,64,151,74,1286,170,0,390,248,850,0,69,0,18,2,142,2109,0,377,0,0,0,0,0,0,6,42,0,414,60,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,372,0,123,47,3,9,8,0,0,594,277,492,512,0,649,15,0,0,0,0,0,0,0,0,0,0,0,0,22,340,36427,
108,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,993,56,429,792,0,3065,218,0,0,0,439,0,0,0,129,0,0,0,0,0,0,0,0,0,574,8,0,0,0,0,60,3,0,0,788,587,0,6,351,503,112,442,6,0,0,14,224,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,15,5,0,757,451,2099,119,594,139,386974,329942,0,116,9,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,9,0,0,5,41,0,762,183,236,1412,0,6,0,16,88,78,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,143,57,138,55,1062,135,0,329,201,699,0,56,0,17,0,121,1774,0,323,0,0,0,0,0,0,5,40,0,346,44,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,311,0,99,44,3,9,6,0,0,507,243,414,1192,0,536,14,0,0,0,0,0,0,0,0,0,0,0,0,15,270,32080,
109,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,766,2383,55,370,658,0,6628,1218,0,0,0,361,0,0,0,116,0,0,0,0,0,0,0,0,0,502,6,0,0,0,0,48,3,0,0,654,509,0,6,294,427,95,374,6,0,0,12,189,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,3,0,635,383,1781,99,1283,117,893532,770996,2,110,1062,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,8,0,0,2,36,0,625,1227,195,1915,0,9,0,2,66,63,0,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,867,51,123,45,891,1185,0,268,160,593,0,41,0,796,0,77,2295,0,263,0,0,0,0,0,0,3,34,0,300,39,0,0,0,0,0,0,0,0,0,36,0,0,0,0,753,259,0,836,38,3,9,767,0,0,436,210,351,1391,0,435,10,0,0,0,0,0,0,0,0,0,0,0,0,9,192,56264,
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3,0,0,0,0,0,0,968,4311,29,295,2095,0,8376,2252,0,0,0,327,0,0,0,110,0,0,0,0,0,0,0,0,0,446,6,0,0,0,0,47,3,0,0,1315,1213,0,6,250,1162,890,3696,3,0,0,12,165,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,3,0,2101,320,1542,74,1481,100,1178385,1012638,750,1645,1396,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,9,3,0,0,29,0,523,2341,176,2013,6,6,0,0,50,54,0,1418,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,0,1108,51,107,38,754,1551,0,990,145,514,0,43,0,1833,0,821,3879,0,219,0,0,0,0,0,0,0,28,0,256,34,0,0,0,0,0,0,0,0,0,29,0,0,0,0,952,212,0,1851,28,3,12,1775,0,0,384,185,303,2016,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,5,177,89744,
111,6,0,771,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,827,5314,18,253,4124,0,10922,2342,0,0,0,291,0,0,0,103,0,0,0,763,0,0,0,0,0,397,0,0,0,0,0,44,0,0,3,1534,1408,0,0,228,2198,1160,5586,6,0,0,11,145,43,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,4137,288,2936,835,1294,868,1190086,1027347,1750,2167,1226,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,6,83,0,0,25,0,1257,2425,155,1745,3,0,0,0,42,45,0,1223,0,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,984,40,94,35,666,1362,0,1216,127,464,0,1594,769,1990,3,2643,6437,0,188,0,0,0,0,0,0,0,20,0,1031,21,0,0,0,0,0,0,0,0,0,24,0,0,0,0,781,177,0,1947,810,6,0,1895,0,0,326,165,267,4457,0,327,0,755,0,0,0,0,0,768,0,0,0,0,3,3,159,104036,
112,11,0,1784,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,694,5100,6,223,5174,0,12778,2892,0,0,0,1018,0,0,0,77,0,0,0,999,0,0,0,0,0,357,3,0,0,0,0,38,0,0,769,2148,2033,0,0,222,2300,1818,7187,6,0,0,9,125,39,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767,0,0,0,3,4422,260,4152,1106,1913,1136,1172143,1015027,4147,2676,1096,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,110,0,0,20,0,2281,3756,923,5464,0,0,0,0,43,41,0,1063,0,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,877,25,79,32,1371,1206,0,1070,106,401,0,2114,1027,1813,0,3852,7569,3,166,0,0,0,0,0,0,0,18,0,1308,24,0,0,0,0,0,0,0,0,0,17,0,0,0,0,644,151,0,1688,1091,3,773,1700,0,0,287,145,237,5900,0,1069,0,996,0,0,0,0,0,1017,0,0,0,0,771,772,917,105376,
113,6,0,1877,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,588,4521,12,195,4947,0,12090,2931,0,0,0,1246,0,0,0,67,0,0,0,866,0,0,0,0,0,317,3,0,0,0,0,28,0,0,1007,2260,2146,0,0,192,2047,1951,7226,6,0,0,9,110,30,3,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,0,0,0,0,3914,233,4020,976,2021,1005,1073486,930462,4519,2733,975,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,106,0,0,18,0,2421,4077,1189,6668,0,0,0,0,38,38,0,911,0,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,781,19,72,27,1591,1073,0,949,94,352,0,1830,901,1620,0,3748,7051,3,145,0,0,0,0,0,0,0,18,0,1167,19,0,0,0,3,0,0,0,0,0,14,0,0,0,0,541,133,0,1495,958,3,1015,1464,0,0,246,125,211,5701,2,1329,0,830,0,0,0,0,0,867,0,0,0,0,1012,1025,1165,96263,
114,3,0,1588,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,509,3983,33,157,4299,6,10572,2551,0,0,0,1092,0,0,0,58,0,0,0,721,0,0,0,0,0,277,3,0,0,0,0,22,0,0,858,2009,1874,0,0,151,1797,1681,6337,3,0,0,9,90,24,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,0,0,0,0,3386,211,3497,862,1756,865,934976,811051,3735,2391,862,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,99,0,0,16,0,2097,3596,1010,5824,0,0,0,6,35,32,0,769,0,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,697,15,64,18,1400,965,0,808,82,293,0,1590,783,1440,0,3232,6163,3,140,6,0,0,0,0,0,0,18,0,1015,14,0,0,0,8,0,0,0,0,0,12,0,0,0,0,449,120,0,1300,837,3,851,1246,0,0,203,109,184,4965,0,1150,0,684,0,0,0,0,0,745,0,0,0,0,850,883,1023,83488,
115,3,0,1326,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,425,3397,33,139,3635,6,9034,2185,0,0,0,917,0,0,0,52,0,0,0,574,0,0,0,0,0,220,2,0,0,0,0,18,0,0,720,1733,1640,0,0,128,1523,1423,5432,3,0,0,9,77,22,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,0,0,0,0,2881,189,3002,743,1489,756,797706,691350,3066,2083,728,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,89,0,0,11,0,1789,3082,866,4993,0,0,0,5,28,23,0,651,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,596,14,57,12,1199,835,0,674,62,229,0,1350,701,1222,0,2742,5276,3,133,5,0,0,0,0,0,0,17,0,883,12,0,0,0,6,0,0,0,0,0,11,0,0,0,0,354,102,0,1074,708,3,719,1035,0,0,170,90,154,4195,0,976,0,559,0,0,0,0,0,630,0,0,0,0,680,734,893,71082,
116,2,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,238,2803,32,127,3020,6,7570,1821,0,0,0,760,0,0,0,44,0,0,0,488,0,0,0,0,0,173,0,0,0,0,0,16,0,0,416,1461,1387,0,0,106,1267,1197,4561,3,0,0,9,73,16,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,0,0,0,2393,165,2515,611,1249,641,668078,579040,1784,1783,613,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,76,0,0,8,0,1515,2598,728,4167,0,0,0,3,17,20,0,537,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,497,11,50,10,1002,686,0,562,51,187,0,1138,597,1022,0,2261,4406,2,116,2,0,0,0,0,0,0,13,0,747,12,0,0,0,5,0,0,0,0,0,9,0,0,0,0,200,96,0,862,594,3,620,842,0,0,146,77,129,3437,0,834,0,334,0,0,0,0,0,368,0,0,0,0,392,596,759,59642,
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2248,29,106,2503,5,6202,1505,0,0,0,625,0,0,0,35,0,0,0,288,0,0,0,0,0,138,0,0,0,0,0,12,0,0,0,1199,1138,0,0,88,1040,988,3756,3,0,0,8,67,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1946,136,2115,481,1061,532,549275,476003,0,1473,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,60,0,0,6,0,1273,2110,602,3369,0,0,0,3,14,17,0,442,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,426,7,45,6,824,553,0,469,44,148,0,944,500,828,0,1821,3608,0,93,0,0,0,0,0,0,0,9,0,610,12,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,80,0,681,484,3,498,670,0,0,118,61,101,2782,0,682,0,0,0,0,0,0,0,0,0,0,0,0,0,486,614,49124,
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1799,25,87,2052,3,5096,1228,0,0,0,513,0,0,0,29,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,12,0,0,0,956,946,0,0,77,847,825,3079,3,0,0,5,59,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1567,119,1752,384,882,433,450665,390572,0,1184,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,48,0,0,5,0,1024,1752,501,2762,0,0,0,3,11,15,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,362,2,38,6,675,443,0,387,41,115,0,771,424,698,0,1460,3004,0,68,0,0,0,0,0,0,0,8,0,500,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,69,0,549,387,3,406,562,0,0,96,54,74,2276,0,562,0,0,0,0,0,0,0,0,0,0,0,0,0,409,510,40341,
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,9,66,1702,3,4180,1011,0,0,0,428,0,0,0,18,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,11,0,0,0,787,795,0,0,59,694,672,2533,3,0,0,3,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285,101,1449,328,745,362,372255,322571,4,962,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,45,0,0,3,3,813,1462,412,2306,0,0,0,3,8,14,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,33,6,548,345,0,324,37,90,0,615,347,568,0,1169,2503,0,53,0,0,0,0,0,0,0,6,0,428,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,58,0,438,323,3,343,466,0,0,92,44,58,1874,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,353,425,33180,
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730,6,56,1390,0,3462,824,0,0,0,358,0,0,0,12,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,9,0,0,0,646,667,0,0,50,585,568,2861,777,0,0,3,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857,90,1217,281,2179,323,351393,295883,0,807,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,36,0,0,2,0,652,1236,354,1932,0,0,0,0,6,10,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,249,0,27,6,455,290,0,284,29,81,0,501,280,465,0,966,2126,0,49,0,0,0,0,0,0,0,6,0,377,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,1131,259,2,289,388,0,0,63,33,53,2308,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,297,355,32207,
121,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2993,18,31,1168,774,2925,2226,0,0,0,282,0,0,0,8,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,545,1330,9,0,29,491,2051,4388,0,0,0,3,42,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,938,83,1064,253,2562,266,855419,670234,748,1454,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,27,0,0,0,0,1323,1819,1078,1650,0,0,0,0,777,1081,0,210,0,0,0,0,0,0,0,0,0,0,778,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,21,5,379,244,0,247,24,66,0,426,238,394,0,814,4982,0,44,0,0,0,0,0,0,0,0,0,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,332,200,0,256,341,0,0,49,26,55,6495,0,312,0,2,0,0,0,0,0,0,0,0,0,0,6,263,299,63128,
122,3,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,3,3358,1086,29,1780,1786,2535,2647,0,0,0,243,0,0,0,1538,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,1226,1505,792,0,29,431,4060,6956,0,0,0,0,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,65,1995,993,3334,1296,1159874,918528,2471,1626,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,784,0,0,20,0,0,0,0,1518,1935,1295,1484,0,0,0,0,1042,1455,0,177,0,0,0,0,0,0,0,0,0,0,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,967,3,0,3,328,989,0,210,21,55,0,358,216,340,0,711,12317,0,31,0,0,0,0,0,0,0,0,0,1307,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,22,0,2120,169,0,220,291,0,0,829,24,46,9497,0,270,0,3,0,0,0,0,0,0,0,0,0,0,3,235,265,97922,
123,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1780,768,4409,1473,24,1943,2689,2214,4644,0,0,0,995,0,0,0,2055,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,2216,1355,1090,0,24,377,4345,8053,0,0,0,0,35,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,54,2250,2002,3491,2437,1279939,1021594,2797,1427,174,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1066,0,0,17,0,0,0,0,1376,1729,1145,2143,0,0,0,0,933,1313,0,151,0,3,0,0,0,0,0,0,0,0,869,0,0,0,0,0,0,0,0,0,0,0,0,0,1205,3,0,3,279,1244,0,186,20,40,0,1093,198,309,0,629,21222,0,30,0,0,0,0,0,0,0,0,0,1176,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2710,152,0,959,253,0,0,1881,22,37,10136,0,235,0,5,0,0,0,0,0,0,0,0,0,0,0,214,243,129691,
124,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884,1004,4475,1306,21,1715,2775,1929,5225,0,0,0,1250,0,0,0,1822,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,2335,1219,987,0,24,339,3903,9416,0,0,0,3,32,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,1131,2808,2153,3170,3306,1374449,1118070,3908,1276,156,0,0,0,0,0,0,0,0,0,0,0,0,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949,0,0,100,0,0,0,0,1237,2356,1066,2294,0,0,0,0,821,1198,0,130,0,2,0,0,0,0,0,0,0,0,762,0,0,0,0,0,0,0,0,0,0,0,0,0,1821,775,0,0,242,1092,0,164,17,37,0,1347,179,273,0,543,26904,0,25,0,0,0,0,0,0,0,0,0,1043,0,0,0,0,780,0,0,0,0,0,0,0,0,0,0,0,17,0,2394,130,0,1201,994,0,0,2046,18,31,10295,0,216,0,3,0,0,0,0,0,0,0,0,0,0,0,195,223,151943,
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1640,851,3920,1153,20,1514,2473,1711,4658,0,0,0,1107,0,0,0,1583,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,2061,1063,911,0,24,300,3443,9217,0,0,0,3,28,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,1516,2860,1941,2878,3296,1292419,1060238,3982,1155,138,0,0,0,0,0,0,0,0,0,0,0,0,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,0,0,132,0,0,0,0,1088,2461,936,2046,0,0,0,0,728,1082,0,117,0,3,0,0,0,0,0,0,0,0,676,0,0,0,0,0,0,0,0,0,0,0,0,0,1966,1043,0,0,221,938,0,142,14,28,0,1201,156,249,0,469,25907,0,21,0,0,0,0,0,0,0,0,0,917,0,0,0,0,1059,0,0,0,0,0,0,0,0,0,0,0,15,0,2100,112,0,1029,1223,0,0,1864,16,26,9636,0,203,0,3,0,0,0,0,0,0,0,0,0,0,0,170,188,145264,
