Step,Seg 35,Seg 141,Seg 147,Seg 149,Seg 153,Seg 159,Seg 164,Seg 165,Seg 176,Seg 181,Seg 186,Seg 187,Seg 190,Seg 191,Seg 192,Seg 196,Seg 198,Seg 200,Seg 201,Seg 203,Seg 204,Seg 205,Seg 209,Seg 216,Seg 217,Seg 220,Seg 223,Seg 234,Seg 248,Seg 254,Seg 255,Seg 257,Seg 264,Seg 282,Seg 287,Seg 288,Seg 290,Seg 291,Seg 292,Seg 303,Seg 304,Seg 308,Seg 314,Seg 315,Seg 316,Seg 317,Seg 318,Seg 319,Seg 320,Seg 321,Seg 432,Seg 435,Seg 437,Seg 446,Seg 447,Seg 455,Seg 458,Seg 460,Seg 463,Seg 464,Seg 465,Seg 466,Seg 469,Seg 470,Seg 471,Seg 472,Seg 474,Seg 475,Seg 476,Seg 481,Seg 483,Seg 484,Seg 485,Seg 488,Seg 491,Seg 492,Seg 497,Seg 500,Seg 505,Seg 510,Seg 514,Seg 515,Seg 517,Seg 518,Seg 519,Seg 520,Seg 527,Seg 532,Seg 538,Seg 539,Seg 540,Seg 541,Seg 550,Seg 552,Seg 556,Seg 559,Seg 563,Seg 568,Seg 569,Seg 585,Seg 586,Seg 589,Seg 590,Seg 594,Seg 599,Seg 602,Seg 610,Seg 613,Seg 628,Seg 632,Seg 640,Seg 641,Seg 642,Seg 643,Seg 644,Seg 645,Seg 646,Seg 647,Seg 648,Seg 764,Seg 768,Seg 769,Seg 781,Seg 788,Seg 791,Seg 798,Seg 799,Seg 802,Seg 803,Seg 805,Seg 814,Seg 815,Seg 816,Seg 817,Seg 818,Seg 819,Seg 820,Seg 822,Seg 825,Seg 827,Seg 831,Seg 836,Seg 839,Seg 840,Seg 845,Seg 846,Seg 851,Seg 852,Seg 854,Seg 855,Seg 859,Seg 860,Seg 861,Seg 874,Seg 887,Seg 889,Seg 899,Seg 906,Seg 926,Seg 929,Seg 945,Seg 947,Seg 949,Seg 950,Seg 952,Seg 954,Seg 957,Seg 959,Seg 973,Seg 975,Seg 977,Seg 978,Seg 986,Seg 989,Seg 990,Seg 991,Seg 992,Seg 993,Seg 994,Seg 995,Seg 996,Seg 997,Seg 998,Seg 999,Seg 1000,Seg 1001,Seg 1100,Seg 1102,Seg 1105,Seg 1107,Seg 1118,Seg 1122,Seg 1123,Seg 1126,Seg 1134,Seg 1162,Seg 1163,Seg 1164,Seg 1165,Seg 1168,Seg 1172,Seg 1174,Seg 1181,Seg 1182,Seg 1185,Seg 1186,Seg 1192,Seg 1194,Seg 1195,Seg 1200,Seg 1203,Seg 1204,Seg 1205,Seg 1224,Seg 1229,Seg 1230,Seg 1234,Seg 1245,Seg 1251,Seg 1252,Seg 1257,Seg 1261,Seg 1264,Seg 1281,Seg 1283,Seg 1288,Seg 1289,Seg 1290,Seg 1296,Seg 1297,Seg 1300,Seg 1308,Seg 1310,Seg 1313,Seg 1316,Seg 1317,Seg 1323,Seg 1325,Seg 1328,Seg 1329,Seg 1330,Seg 1331,Seg 1332,Seg 1333,Seg 1334,Seg 1335,Seg 1336,Seg 1337,Seg 1338,Seg 1339,Seg 1340,Seg 1341,Seg 1444,Seg 1456,Seg 1457,Seg 1462,Seg 1467,Seg 1470,Seg 1472,Seg 1474,Seg 1477,Seg 1488,Seg 1489,Seg 1490,Seg 1491,Seg 1492,Seg 1493,Seg 1499,Seg 1502,Seg 1503,Seg 1504,Seg 1508,Seg 1509,Seg 1510,Seg 1511,Seg 1513,Seg 1514,Seg 1516,Seg 1517,Seg 1519,Seg 1522,Seg 1525,Seg 1531,Seg 1533,Seg 1534,Seg 1537,Seg 1540,Seg 1541,Seg 1544,Seg 1546,Seg 1552,Seg 1559,Seg 1568,Seg 1570,Seg 1576,Seg 1580,Seg 1582,Seg 1590,Seg 1624,Seg 1625,Seg 1626,Seg 1627,Seg 1628,Seg 1635,Seg 1640,Seg 1648,Seg 1649,Seg 1651,Seg 1652,Seg 1653,Seg 1659,Seg 1660,Seg 1661,Seg 1662,Seg 1663,Seg 1664,Seg 1665,Seg 1666,Seg 1667,Seg 1668,Seg 1669,Seg 1670,Seg 1671,Seg 1672,Seg 1673,Seg 1674,Seg 1675,Seg 1676,Seg 1677,Seg 1793,Seg 1797,Seg 1807,Seg 1819,Seg 1826,Seg 1829,Seg 1830,Seg 1832,Seg 1835,Seg 1838,Seg 1839,Seg 1840,Seg 1841,Seg 1846,Seg 1854,Seg 1855,Seg 1859,Seg 1863,Seg 1866,Seg 1867,Seg 1868,Seg 1872,Seg 1875,Seg 1876,Seg 1877,Seg 1879,Seg 1880,Seg 1881,Seg 1882,Seg 1885,Seg 1888,Seg 1889,Seg 1891,Seg 1895,Seg 1902,Seg 1905,Seg 1925,Seg 1942,Seg 1948,Seg 1958,Seg 1977,Seg 1978,Seg 1981,Seg 1983,Seg 1985,Seg 1988,Seg 1989,Seg 1991,Seg 1993,Seg 1994,Seg 2006,Seg 2007,Seg 2010,Seg 2013,Seg 2015,Seg 2018,Seg 2019,Seg 2021,Seg 2022,Seg 2023,Seg 2024,Seg 2025,Seg 2027,Seg 2028,Seg 2029,Seg 2030,Seg 2031,Seg 2032,Seg 2033,Seg 2102,Seg 2107,Seg 2116,Seg 2118,Seg 2120,Seg 2121,Seg 2122,Seg 2125,Seg 2126,Seg 2129,Seg 2131,Seg 2132,Seg 2138,Seg 2139,Seg 2140,Seg 2142,Seg 2149,Seg 2160,Seg 2166,Seg 2174,Seg 2185,Seg 2187,Seg 2193,Seg 2204,Seg 2205,Seg 2212,Seg 2213,Seg 2214,Seg 2215,Seg 2216,
76,0,0,0,824,12,0,0,461,4,0,0,0,6,14,8,8,0,1137,0,0,0,0,0,1006,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,1276,2040,2730,5530,43994,2414,1546,2184,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,20,4,4,0,0,0,0,0,0,0,0,0,4,0,106,0,0,4,0,0,22,0,0,0,0,1574,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,2394,3216,4365,0,0,0,0,38,3682,0,0,4,0,0,0,0,0,0,0,0,2190,194,8,1224,0,36,0,0,0,1202,0,1028,0,146,2832,104,1076,64,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1272,0,1250,0,298,8872,2580,1190,4,0,68211,12173,0,0,0,0,4,0,0,0,0,2459,68,0,0,94,0,0,1108,98,6,0,0,0,0,8,0,16,4,0,0,0,0,0,0,2596,0,0,1136,2182,0,0,0,0,8,12,0,112,12,0,0,220,0,1336,4,0,84,0,70,124,2,0,20,1190,1998,2241,8158,230,0,0,0,0,0,0,4,0,0,0,0,0,1197,22,22,4,0,4,0,1326,0,0,0,68,28,0,0,0,0,0,0,2325,0,0,0,0,0,3333,1272,0,0,0,0,0,0,28,0,0,0,0,8,32,0,0,0,0,0,4,1022,68,0,1826,0,0,1207,110,158,0,0,0,32,0,0,16,3290,160,1194,0,0,0,4,0,0,0,0,0,4,597,0,0,0,72,0,0,0,4,0,0,1169,0,154,0,0,0,0,32,0,12,1334,0,0,0,2,0,0,0,0,52,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1310,0,8,20,1468,0,1520,0,210,4,38565,12,936,4,0,0,0,0,0,3237,1440,0,0,0,0,4,4,1197,0,0,0,0,0,4,0,0,4,0,0,0,0,66,0,8,
77,0,0,0,684,12,0,0,422,16,0,4,0,4,10,0,8,0,1358,0,0,0,0,0,830,0,8,0,2,0,4,0,0,0,0,0,0,0,0,0,4,0,0,1044,1858,3164,5662,42872,2180,1368,1904,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,18,4,4,0,0,2,0,0,0,0,0,0,4,4,84,0,0,4,0,0,18,0,0,0,0,1412,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,2692,2904,4296,0,0,0,0,34,3266,0,0,4,0,0,0,0,0,0,0,0,1920,158,10,1066,4,30,0,0,0,1360,0,874,0,136,2598,90,1244,54,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1142,0,1096,0,260,8644,2288,1084,4,0,64870,12024,0,0,0,0,2,0,0,0,0,2332,48,0,0,78,0,0,1246,86,4,0,0,0,0,8,0,12,4,0,0,0,0,0,0,2230,0,0,1334,1748,0,0,0,4,6,12,0,92,8,0,0,182,0,1140,4,0,74,0,66,100,4,0,16,1072,1772,2362,7372,188,0,0,0,0,0,0,2,0,0,0,4,0,1410,22,16,8,0,0,0,1146,0,0,0,54,34,0,0,0,0,0,0,2402,0,0,0,0,0,3024,1068,0,0,0,0,0,0,20,0,0,0,0,8,22,0,0,0,0,4,4,836,66,0,1608,0,0,1476,104,132,0,4,4,24,0,0,20,3062,158,1062,0,0,0,4,0,0,0,0,0,2,590,0,0,0,58,0,0,0,4,0,0,1376,0,132,0,0,0,6,28,0,14,1194,0,0,0,0,0,0,0,0,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1098,0,4,14,1348,0,1310,0,186,0,37162,16,814,0,0,0,0,0,8,3300,1288,0,0,0,0,4,4,1462,0,0,0,0,0,2,0,0,2,0,0,0,0,56,0,0,
78,0,0,0,552,10,0,0,352,14,0,4,0,4,8,0,8,0,1156,0,0,0,0,0,666,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,852,1632,2694,4842,36656,1880,1160,1608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,4,0,0,0,0,0,0,0,0,0,2,4,62,0,0,2,0,0,14,0,0,0,0,1228,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,2202,2526,3680,0,0,0,0,32,2796,0,0,4,0,0,0,0,0,0,0,0,1522,126,8,902,4,22,0,0,0,1116,0,722,0,124,2064,80,1042,46,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,954,0,924,0,224,7448,1942,922,4,0,55440,10220,0,0,0,0,0,0,0,0,0,1818,34,0,0,62,0,0,986,76,4,0,0,0,0,8,0,10,2,0,0,0,0,0,0,1854,0,0,1142,1362,0,0,0,4,4,12,0,76,8,0,0,166,0,900,4,0,64,0,56,86,4,0,12,924,1530,2008,6370,156,0,0,0,0,0,0,0,0,0,0,4,0,1200,18,16,6,0,0,0,952,0,0,0,46,32,0,0,0,0,0,0,2080,0,0,0,0,0,2428,880,0,0,0,0,0,0,16,0,0,0,0,8,20,0,0,0,0,4,4,666,58,0,1354,0,0,1290,92,100,0,4,2,12,0,0,20,2624,138,906,0,0,0,2,0,0,0,0,0,0,496,0,0,0,48,0,0,0,4,0,0,1164,0,112,0,0,0,4,24,0,12,1022,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,882,0,4,10,1174,0,1084,0,168,0,31978,16,674,0,0,0,0,0,6,2856,1128,0,0,0,0,4,4,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,
79,0,0,0,430,8,0,0,292,8,0,4,0,2,8,0,8,0,932,0,0,0,0,0,518,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,674,1348,2216,3950,29978,1546,952,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,4,0,0,0,0,0,0,0,0,0,0,4,54,0,0,0,0,0,10,0,0,0,0,1056,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,1708,2082,3058,0,0,0,0,30,2328,0,0,4,0,0,0,0,0,0,0,0,1164,102,8,726,4,12,0,0,0,878,0,566,0,98,1586,72,802,42,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,762,0,740,0,182,6152,1594,764,4,0,45804,8328,0,0,0,0,0,0,0,0,0,1390,28,0,0,54,0,0,738,62,4,0,0,0,0,6,0,8,0,0,0,0,0,0,0,1470,0,0,948,1042,0,0,0,4,4,12,0,64,8,0,0,146,0,686,4,0,52,0,46,72,4,0,8,762,1298,1616,5250,120,0,0,0,0,0,0,0,0,0,0,4,0,1004,16,14,2,0,0,0,770,0,0,0,38,28,0,0,0,0,0,0,1740,0,0,0,0,0,1872,730,0,0,0,0,0,0,12,0,0,0,0,8,20,0,0,0,0,4,4,516,50,0,1128,0,0,1060,74,76,0,4,0,4,0,0,18,2190,106,718,0,0,0,0,0,0,0,0,0,0,398,0,0,0,42,0,0,0,4,0,0,918,0,98,0,0,0,4,22,0,12,828,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,672,0,4,6,958,0,894,0,142,0,26542,14,530,0,0,0,0,0,2,2374,936,0,0,0,0,4,4,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,
80,0,0,0,326,4,0,0,224,4,0,4,0,0,8,0,8,0,760,0,0,0,0,0,392,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,530,1080,1742,3086,23560,1212,786,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,4,0,0,0,0,0,0,0,0,0,0,4,48,0,0,0,0,0,6,0,0,0,0,840,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,1274,1606,2398,0,0,0,0,24,1862,0,0,4,0,0,0,0,0,0,0,0,854,82,8,592,4,8,0,0,0,674,0,442,0,68,1208,64,612,36,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,604,0,566,0,146,4836,1248,602,4,0,36496,6596,0,0,0,0,0,0,0,0,0,1066,26,0,0,44,0,0,546,44,4,0,0,0,0,4,0,8,0,0,0,0,0,0,0,1114,0,0,742,770,0,0,0,4,4,12,0,48,8,0,0,124,0,536,4,0,42,0,34,62,4,0,8,592,1062,1254,4156,76,0,0,0,0,0,0,0,0,0,0,4,0,814,16,12,0,0,0,0,604,0,0,0,28,24,0,0,0,0,0,0,1380,0,0,0,0,0,1394,600,0,0,0,0,0,0,8,0,0,0,0,4,16,0,0,0,0,4,4,390,42,0,926,0,0,832,50,68,0,4,0,2,0,0,14,1758,78,558,0,0,0,0,0,0,0,0,0,0,318,0,0,0,30,0,0,0,2,0,0,702,0,78,0,0,0,4,20,0,12,640,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,488,0,2,4,754,0,730,0,120,0,21146,12,422,0,0,0,0,0,0,1904,712,0,0,0,0,4,4,810,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,
81,0,0,0,254,0,0,0,176,2,0,2,0,0,8,0,6,0,626,0,0,0,0,0,290,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,394,882,1336,2380,18468,940,636,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,2,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0,0,4,0,0,0,0,636,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,958,1234,1866,0,0,0,0,20,1480,0,0,4,0,0,0,0,0,0,0,0,614,64,8,496,4,6,0,0,0,524,0,348,0,46,936,54,456,32,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,480,0,444,0,112,3778,970,448,2,0,28654,5202,0,0,0,0,0,0,0,0,0,790,22,0,0,34,0,0,430,34,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,872,0,0,576,592,0,0,0,4,4,12,0,34,8,0,0,96,0,410,4,0,32,0,24,50,4,0,6,470,842,962,3272,50,0,0,0,0,0,0,0,0,0,0,4,0,634,14,12,0,0,0,0,450,0,0,0,22,20,0,0,0,0,0,0,1080,0,0,0,0,0,1054,466,0,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,4,4,294,28,0,724,0,0,626,32,58,0,2,0,0,0,0,12,1364,60,452,0,0,0,0,0,0,0,0,0,0,258,0,0,0,16,0,0,0,0,0,0,552,0,54,0,0,0,4,16,0,8,496,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,2,594,0,564,0,100,0,16572,12,354,0,0,0,0,0,0,1518,564,0,0,0,0,4,4,644,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,
82,0,0,0,214,0,0,0,154,0,0,0,0,0,6,0,4,0,506,0,0,0,0,0,212,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,702,1008,1844,14512,726,508,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0,0,4,0,0,0,0,506,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,720,980,1512,0,0,0,0,20,1160,0,0,4,0,0,0,0,0,0,0,0,440,48,8,428,4,4,0,0,0,410,0,256,0,30,706,44,318,28,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,392,0,338,0,80,3000,772,354,0,0,22594,4122,0,0,0,0,0,0,0,0,0,566,18,0,0,30,0,0,336,30,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,708,0,0,454,462,0,0,0,4,4,10,0,18,8,0,0,66,0,314,2,0,26,0,18,38,4,0,2,376,668,748,2622,38,0,0,0,0,0,0,0,0,0,0,2,0,494,10,10,0,0,0,0,314,0,0,0,16,14,0,0,0,0,0,0,826,0,0,0,0,0,786,352,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,4,2,220,18,0,556,0,0,484,28,44,0,0,0,0,0,0,10,1092,50,370,0,0,0,0,0,0,0,0,0,0,208,0,0,0,10,0,0,0,0,0,0,438,0,40,0,0,0,4,10,0,2,396,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,464,0,428,0,70,0,13022,8,292,0,0,0,0,0,0,1224,464,0,0,0,0,2,4,522,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,
83,0,0,0,188,0,0,0,126,0,0,0,0,0,2,0,4,0,412,0,0,0,0,4,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,560,760,1446,11492,566,410,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0,0,2,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,566,766,1234,0,4,0,4,16,906,0,0,4,0,0,0,0,0,0,0,0,322,40,8,366,0,4,0,0,0,312,0,186,0,22,516,38,230,24,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,332,0,252,0,62,2420,610,288,0,6,18154,3230,0,0,0,0,0,0,0,0,0,428,12,0,0,22,0,0,254,26,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,550,0,0,362,346,0,0,0,4,4,4,0,8,4,0,0,54,0,244,0,0,22,0,10,34,4,0,0,294,522,598,2112,34,0,0,0,0,0,0,0,0,0,0,0,0,414,8,6,0,0,0,0,222,0,0,0,12,10,0,0,0,0,0,0,626,0,0,0,0,0,606,266,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,4,0,166,14,0,436,0,0,398,24,32,0,0,0,0,0,0,4,890,46,288,0,0,0,0,0,0,0,0,0,0,148,0,0,0,6,0,0,0,0,0,0,354,0,34,0,0,0,4,8,0,0,332,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,358,0,346,0,44,0,10236,0,266,0,0,0,0,0,0,964,364,0,0,0,0,0,2,412,0,0,0,0,0,0,4,0,0,0,0,0,0,18,0,0,
84,0,0,0,160,0,0,0,100,0,0,0,0,4,0,0,4,0,336,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,450,606,1146,11458,458,320,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,620,1044,0,0,0,0,12,728,0,0,4,0,0,0,0,0,0,0,0,242,36,8,316,0,8,0,0,0,230,0,144,0,18,390,34,178,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,278,0,184,0,54,1970,480,238,0,8,17199,3706,0,0,0,0,0,0,0,0,0,316,8,0,0,12,0,0,188,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,0,296,246,0,0,0,0,4,0,0,12,4,0,0,50,0,200,0,0,20,0,8,32,0,0,0,234,404,502,1752,28,0,0,0,0,0,0,0,0,0,0,0,0,350,6,4,0,0,0,0,168,0,0,0,8,8,0,0,0,0,0,0,504,0,0,0,0,0,1205,200,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,130,20,0,358,0,0,320,20,24,0,0,0,0,0,0,8,732,38,220,0,0,0,0,0,0,0,0,0,0,142,0,0,0,2,0,0,4,4,0,0,286,0,30,0,0,0,0,8,0,0,278,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,2,0,290,0,294,0,38,0,10541,0,204,0,0,0,0,0,0,814,302,0,0,0,0,0,0,334,4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,
85,0,0,0,138,0,0,0,1266,1076,0,0,0,4,0,0,0,0,270,0,0,0,257,2,86,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,132,380,500,918,26934,384,250,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1125,16,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,530,3148,0,0,0,0,10,598,0,0,4,0,0,0,0,0,0,0,0,1269,1125,0,2549,0,4,0,0,0,186,0,108,0,12,328,26,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,146,0,52,4756,1526,196,0,1131,42023,4683,0,0,0,0,0,0,0,0,0,1280,4,0,0,12,0,0,140,18,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,1494,0,0,248,176,0,0,0,0,0,0,4,4,1462,4,0,44,0,172,0,0,0,0,6,30,0,1566,0,166,328,1579,4211,18,0,0,0,0,0,0,0,0,0,0,0,0,290,8,4,0,0,0,0,128,0,0,0,4,6,0,0,0,4,4,0,410,0,0,0,0,0,366,160,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,106,1130,0,2515,0,0,260,20,18,0,0,0,0,0,0,12,1777,12,180,0,0,0,0,0,0,0,0,0,0,621,0,0,0,0,0,0,0,0,0,0,232,0,22,0,0,0,0,8,0,6,1357,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589,0,0,4,244,0,262,0,42,0,22093,1576,4085,0,0,0,0,0,0,1868,258,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,
86,0,0,4,845,0,0,0,1494,1220,0,0,0,1486,0,0,0,0,214,0,0,0,300,0,70,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,112,312,432,1929,42796,310,1793,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308,14,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2913,1627,5729,0,0,4,0,0,528,0,0,0,0,0,0,0,0,0,0,0,1818,1304,0,2900,2,4,0,0,0,152,0,80,0,1148,274,16,126,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,180,0,132,0,50,5226,1726,170,0,1346,65356,5666,0,0,0,0,0,0,0,0,0,2417,4,0,0,12,0,0,114,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1676,0,0,208,144,0,0,0,0,0,0,0,1523,3117,0,0,36,0,126,0,0,4,0,0,271,0,3455,0,1335,294,1732,7894,1166,0,0,0,0,0,0,0,0,0,0,0,0,252,0,4,0,0,0,0,104,0,4,0,4,4,0,0,0,0,0,0,342,0,0,0,0,0,1769,138,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,86,1368,0,2878,0,0,1360,24,12,0,2,0,0,0,0,6,4232,20,156,0,4,0,0,0,0,0,0,0,0,878,0,0,0,0,4,0,0,0,0,0,202,0,16,0,0,0,0,12,0,0,1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742,0,104,4,214,0,230,0,32,0,39768,1916,7660,0,0,0,0,0,0,2042,240,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,
87,0,0,0,952,0,0,4,1450,1014,0,0,0,1644,0,0,4,0,176,0,0,0,270,0,60,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,90,1441,374,4488,56091,1889,2130,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,0,4,0,0,0,12,0,0,0,1116,12,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3224,3042,5958,0,0,0,0,0,496,0,4,0,0,0,0,0,0,0,0,0,1950,1164,0,2568,4,0,0,0,0,120,0,72,0,1398,228,12,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,122,0,46,4830,1568,156,4,2424,83597,7834,0,0,0,0,0,0,0,4,0,2332,0,0,0,12,0,0,86,14,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1492,0,0,180,128,0,0,0,0,0,0,2,1780,3010,0,0,32,0,112,0,0,8,0,4,318,0,3602,0,3889,264,1556,11008,1440,0,0,0,0,0,0,0,0,0,0,0,0,230,0,4,0,0,0,0,98,0,0,0,4,0,0,0,0,0,4,0,304,0,0,0,0,0,1916,116,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,68,1240,0,4279,0,0,1556,20,8,0,1161,0,0,0,0,16,4996,10,142,0,0,0,0,0,0,0,0,0,0,1527,0,0,0,0,0,0,0,0,0,4,186,0,20,0,0,0,0,0,0,0,1392,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2539,0,116,1096,198,0,198,0,36,4,52205,1768,9080,0,0,0,0,0,0,1850,234,0,0,0,0,0,0,242,0,0,0,0,0,4,0,0,0,0,0,0,4,2,0,0,
