Step,Seg 137,Seg 147,Seg 149,Seg 153,Seg 159,Seg 164,Seg 165,Seg 176,Seg 181,Seg 186,Seg 187,Seg 190,Seg 191,Seg 192,Seg 196,Seg 198,Seg 200,Seg 201,Seg 203,Seg 204,Seg 205,Seg 207,Seg 209,Seg 216,Seg 217,Seg 220,Seg 223,Seg 234,Seg 248,Seg 254,Seg 257,Seg 264,Seg 282,Seg 287,Seg 288,Seg 290,Seg 292,Seg 303,Seg 304,Seg 308,Seg 314,Seg 315,Seg 316,Seg 317,Seg 318,Seg 319,Seg 320,Seg 321,Seg 435,Seg 455,Seg 458,Seg 463,Seg 464,Seg 469,Seg 470,Seg 471,Seg 472,Seg 481,Seg 483,Seg 485,Seg 488,Seg 491,Seg 492,Seg 497,Seg 500,Seg 505,Seg 510,Seg 514,Seg 515,Seg 517,Seg 519,Seg 520,Seg 527,Seg 532,Seg 538,Seg 539,Seg 540,Seg 541,Seg 550,Seg 552,Seg 556,Seg 559,Seg 585,Seg 586,Seg 589,Seg 594,Seg 599,Seg 610,Seg 613,Seg 628,Seg 640,Seg 641,Seg 642,Seg 643,Seg 644,Seg 645,Seg 646,Seg 647,Seg 648,Seg 768,Seg 781,Seg 798,Seg 805,Seg 814,Seg 815,Seg 816,Seg 817,Seg 818,Seg 819,Seg 820,Seg 822,Seg 823,Seg 825,Seg 827,Seg 831,Seg 836,Seg 839,Seg 840,Seg 845,Seg 846,Seg 851,Seg 852,Seg 854,Seg 855,Seg 859,Seg 860,Seg 861,Seg 874,Seg 889,Seg 899,Seg 906,Seg 926,Seg 929,Seg 949,Seg 950,Seg 952,Seg 954,Seg 957,Seg 959,Seg 973,Seg 978,Seg 986,Seg 989,Seg 990,Seg 991,Seg 992,Seg 993,Seg 994,Seg 995,Seg 996,Seg 997,Seg 998,Seg 999,Seg 1000,Seg 1001,Seg 1118,Seg 1134,Seg 1144,Seg 1145,Seg 1162,Seg 1163,Seg 1164,Seg 1168,Seg 1174,Seg 1181,Seg 1185,Seg 1186,Seg 1192,Seg 1194,Seg 1195,Seg 1199,Seg 1200,Seg 1203,Seg 1204,Seg 1205,Seg 1224,Seg 1229,Seg 1230,Seg 1251,Seg 1252,Seg 1257,Seg 1261,Seg 1264,Seg 1281,Seg 1288,Seg 1289,Seg 1290,Seg 1296,Seg 1297,Seg 1300,Seg 1308,Seg 1310,Seg 1313,Seg 1316,Seg 1323,Seg 1325,Seg 1329,Seg 1330,Seg 1331,Seg 1332,Seg 1333,Seg 1334,Seg 1335,Seg 1336,Seg 1337,Seg 1338,Seg 1339,Seg 1340,Seg 1341,Seg 1456,Seg 1462,Seg 1467,Seg 1474,Seg 1488,Seg 1489,Seg 1490,Seg 1491,Seg 1492,Seg 1493,Seg 1499,Seg 1503,Seg 1504,Seg 1508,Seg 1509,Seg 1510,Seg 1511,Seg 1513,Seg 1514,Seg 1516,Seg 1517,Seg 1519,Seg 1522,Seg 1525,Seg 1531,Seg 1533,Seg 1534,Seg 1537,Seg 1540,Seg 1541,Seg 1546,Seg 1552,Seg 1582,Seg 1590,Seg 1624,Seg 1625,Seg 1626,Seg 1627,Seg 1628,Seg 1635,Seg 1640,Seg 1648,Seg 1651,Seg 1652,Seg 1653,Seg 1659,Seg 1660,Seg 1661,Seg 1662,Seg 1663,Seg 1664,Seg 1665,Seg 1666,Seg 1667,Seg 1668,Seg 1669,Seg 1670,Seg 1671,Seg 1672,Seg 1673,Seg 1674,Seg 1675,Seg 1676,Seg 1677,Seg 1793,Seg 1807,Seg 1819,Seg 1826,Seg 1829,Seg 1830,Seg 1832,Seg 1835,Seg 1838,Seg 1839,Seg 1840,Seg 1846,Seg 1854,Seg 1855,Seg 1859,Seg 1863,Seg 1866,Seg 1868,Seg 1871,Seg 1872,Seg 1875,Seg 1876,Seg 1877,Seg 1879,Seg 1880,Seg 1881,Seg 1882,Seg 1888,Seg 1889,Seg 1891,Seg 1895,Seg 1902,Seg 1905,Seg 1925,Seg 1942,Seg 1948,Seg 1977,Seg 1978,Seg 1983,Seg 1985,Seg 1988,Seg 1994,Seg 2006,Seg 2010,Seg 2013,Seg 2018,Seg 2019,Seg 2021,Seg 2022,Seg 2023,Seg 2024,Seg 2025,Seg 2027,Seg 2028,Seg 2029,Seg 2030,Seg 2031,Seg 2032,Seg 2033,Seg 2102,Seg 2120,Seg 2121,Seg 2122,Seg 2125,Seg 2126,Seg 2129,Seg 2131,Seg 2132,Seg 2138,Seg 2139,Seg 2140,Seg 2142,Seg 2149,Seg 2153,Seg 2160,Seg 2174,Seg 2185,Seg 2187,Seg 2193,Seg 2205,Seg 2214,Seg 2215,Seg 2216,
25,0,0,220,0,34,4,400,1192,0,110,0,3163,1838,0,0,132,228,0,62,0,316,0,0,0,796,282,0,256,0,1540,0,0,32,0,4,2,124,0,224,0,926,10713,7610,9477,8408,2453,312,2490,0,0,150,0,0,0,0,0,1202,46,74,0,0,220,296,244,44,314,0,364,0,0,268,688,734,72,52,412,2274,252,2,0,0,264,18,0,0,0,0,0,0,130,2563,3974,10262,210,0,0,0,458,228,0,0,0,0,656,620,418,2298,36,0,522,0,0,110,544,0,602,0,0,446,710,14,1626,8,0,50,0,0,0,0,72,0,0,0,6,0,0,0,0,82,0,0,0,0,1904,0,2619,602,424,3974,824,844,0,602,48249,7851,0,0,4,0,2987,2034,0,8,0,468,2453,0,0,0,0,0,388,0,538,0,0,0,0,0,1794,30,8,94,1816,0,0,382,216,334,90,1208,540,330,0,0,2884,352,7037,0,372,324,0,0,0,0,4983,164,2492,496,0,0,0,76,30,0,294,36,0,0,286,36,0,68,292,772,584,636,1864,32,0,0,62,136,32,1478,0,0,0,274,3594,654,0,26,0,24,0,0,116,404,0,1563,0,0,0,44,4434,182,5013,888,428,752,58,130,0,1771,432,1084,262,0,242,1654,2118,148,4,0,0,0,4,0,0,68,8,1825,42,0,26,178,80,0,750,0,0,0,4,1338,0,94,482,874,1224,956,2952,58,0,0,8,0,0,222,442,0,68,46,18,0,260,0,16,194,0,90,398,734,82,674,130,664,0,11176,0,17693,0,0,72,2628,188,0,0,52,8,4,0,924,248,106,12,0,0,494,512,0,636,0,936,430,300,
26,0,0,174,0,30,4,356,960,0,84,0,3134,1610,0,0,106,202,0,54,0,284,0,0,0,714,234,0,202,0,1266,0,0,741,0,4,0,102,0,198,0,770,10672,8152,10296,8806,2680,270,2154,0,0,108,4,0,0,0,0,1076,36,66,0,0,176,248,2341,36,266,0,284,0,0,208,588,578,58,40,352,1996,224,0,0,0,200,16,0,0,0,0,0,0,110,2528,4228,11000,190,0,0,0,406,200,0,0,0,0,532,546,356,1986,34,0,468,0,0,86,454,0,490,0,0,340,782,8,1426,4,0,38,0,0,0,0,54,0,0,0,4,0,0,0,0,70,0,0,0,0,1680,0,2994,528,378,3504,734,734,0,538,49998,8440,0,0,4,0,2794,1780,0,8,0,380,2738,0,0,0,0,0,338,0,446,0,0,0,0,0,1558,28,6,86,1464,0,0,322,190,284,78,996,418,272,0,0,2842,282,7624,0,334,294,0,0,0,0,5336,148,2922,438,0,0,0,62,24,0,248,32,0,0,248,26,0,54,258,668,526,2012,1632,24,0,0,54,108,30,1268,0,0,0,240,3372,512,0,22,0,24,0,0,106,348,0,1838,0,0,0,32,4578,170,4852,766,378,666,54,102,0,2054,360,938,234,0,220,1454,1832,132,4,0,0,0,2,0,0,46,6,1834,40,0,18,150,62,0,620,0,0,0,4,1158,0,84,416,762,1054,790,3314,50,0,0,8,0,0,188,362,0,54,40,12,0,212,0,16,158,0,76,336,636,72,584,118,578,0,12018,0,18278,0,0,60,2306,176,0,0,46,6,4,0,818,226,88,12,0,0,414,440,0,516,0,814,388,262,
27,0,0,154,0,28,4,318,780,0,70,0,2452,1440,0,0,88,180,0,40,0,264,414,0,0,646,192,0,150,0,1052,0,0,858,0,4,0,94,0,178,0,646,9490,7274,9194,7846,2390,244,3488,0,0,84,8,0,0,0,0,978,22,56,0,0,140,214,2530,34,230,0,224,0,0,174,516,456,52,32,312,1778,200,0,721,0,158,16,0,0,0,0,0,0,98,2084,3808,9898,182,0,0,0,358,184,0,0,0,0,422,466,316,1734,28,0,438,0,0,74,360,0,380,0,0,256,694,8,1288,0,0,32,0,0,0,0,44,0,0,0,4,0,0,0,0,58,0,0,0,0,1494,0,2670,468,318,3150,690,648,0,486,45056,7640,0,0,4,0,2276,1594,0,8,0,310,2278,0,0,0,0,0,298,0,388,0,0,0,0,0,1342,24,4,80,1188,0,0,292,160,242,72,850,318,232,0,0,2366,240,6788,0,318,274,0,0,0,0,4752,138,2626,398,0,0,0,56,18,0,222,28,0,0,214,20,0,38,242,608,474,2062,1462,16,0,0,42,86,28,1100,0,0,0,216,2686,414,0,20,0,22,0,0,96,310,0,1606,0,0,0,28,4072,158,5449,666,348,614,52,92,0,1826,322,838,206,0,182,1284,1608,116,4,0,0,0,0,0,0,38,4,1600,40,0,14,112,46,0,524,0,0,0,4,1026,0,74,362,688,928,632,2988,44,0,0,4,0,0,156,280,0,46,32,8,0,184,0,16,130,0,68,292,560,66,512,110,512,0,10852,0,17652,0,0,50,2050,164,0,0,40,2,0,0,752,210,64,12,0,0,332,380,0,444,0,706,350,232,
28,0,0,134,0,24,2,282,664,0,58,0,1952,1290,0,0,72,158,0,32,0,242,462,0,0,566,156,0,120,0,862,0,0,742,0,4,4,84,0,162,0,544,8592,6546,8222,7118,2106,224,3650,0,0,70,8,0,0,0,0,902,14,44,0,0,106,188,2048,30,196,0,188,0,0,146,462,378,48,20,288,1578,190,0,828,0,126,16,0,0,0,0,0,0,86,1772,3464,9016,168,0,0,0,332,174,0,0,0,0,343,416,284,1520,28,0,392,0,0,68,304,0,306,0,0,196,624,8,1168,4,0,28,0,0,0,0,38,0,0,0,4,0,0,0,0,52,0,0,0,0,1364,0,2440,426,268,2798,634,582,0,448,41068,6942,0,0,2,0,1878,1440,0,8,0,248,1910,0,0,0,0,0,266,0,360,0,0,0,0,0,1148,20,4,78,1000,0,0,280,140,222,54,716,254,200,0,0,2000,212,6160,0,302,256,0,0,0,0,4324,134,2406,366,0,0,0,54,16,0,206,28,0,0,182,20,0,30,220,550,432,1714,1344,12,0,0,32,74,28,960,0,0,0,204,2158,348,0,20,4,20,0,0,90,282,0,1424,0,0,0,26,3704,146,5284,584,324,566,48,86,0,1634,290,776,192,0,152,1170,1448,100,4,0,0,0,0,0,0,34,4,1450,38,0,12,90,44,0,444,0,0,0,4,938,0,64,328,638,820,514,2780,38,0,0,6,0,0,134,216,0,42,28,8,0,164,0,16,108,0,64,258,516,60,432,98,466,0,9888,0,16374,0,0,42,1842,154,0,0,32,0,0,0,706,198,46,12,0,0,278,304,0,374,0,628,310,210,
29,0,0,118,0,18,0,258,564,0,48,0,1596,1150,0,0,62,130,0,28,0,214,374,0,0,504,130,0,98,0,716,0,0,614,0,4,4,72,0,148,0,450,7716,5806,7296,6348,1846,200,3264,0,0,60,8,0,0,0,0,818,12,38,0,0,86,174,1668,24,166,0,156,0,0,124,406,302,42,10,248,1398,172,0,684,0,100,14,0,0,0,0,0,0,76,1490,3134,8108,156,0,4,0,310,160,0,0,0,0,280,384,250,1338,26,0,336,0,0,62,260,0,246,0,0,156,570,8,1068,4,0,22,0,0,0,0,34,0,0,0,4,0,0,0,0,50,0,0,0,0,1238,0,2194,376,246,2506,560,520,0,394,37071,6234,0,0,0,0,1514,1298,0,8,0,198,1626,0,0,0,0,0,238,0,316,0,0,0,0,0,998,16,4,72,852,0,0,260,134,204,36,568,210,162,0,0,1648,192,5554,0,270,242,0,0,0,0,3923,128,2166,344,0,0,0,50,12,0,176,26,0,0,144,20,0,26,198,482,388,1428,1234,12,0,0,26,66,28,820,0,0,0,188,1754,284,0,20,4,18,0,0,80,254,0,1248,0,0,0,18,3314,130,4714,514,290,508,42,74,0,1438,262,714,176,0,134,1060,1262,86,4,0,0,0,0,0,0,28,4,1294,34,0,12,84,42,0,392,0,0,0,4,842,0,54,296,572,738,446,2556,32,0,0,4,0,0,120,180,0,38,28,8,0,132,0,16,86,0,58,224,470,48,360,84,420,0,8876,0,14614,0,0,36,1652,138,0,0,22,0,0,0,638,184,36,10,0,0,234,244,0,298,0,550,258,184,
30,0,0,108,0,16,0,216,472,0,34,0,1264,996,0,0,54,100,0,22,0,176,290,0,0,430,110,0,80,0,584,0,0,500,0,4,4,58,0,120,0,372,6586,4946,6278,5420,1580,174,2794,0,0,46,8,0,0,0,0,732,12,32,0,0,72,162,1360,18,148,0,122,0,0,96,330,240,38,6,210,1198,146,0,548,0,80,12,0,0,0,0,0,0,62,1176,2734,6996,134,0,4,0,280,140,0,0,0,0,228,346,220,1142,22,0,278,0,0,52,216,0,184,0,0,116,498,6,968,2,0,18,0,0,0,0,28,0,0,0,2,0,0,0,0,46,0,0,0,0,1078,0,1894,312,226,2208,480,444,0,334,32242,5388,0,0,0,0,1188,1154,0,8,0,172,1354,0,0,0,0,0,200,0,272,0,0,0,0,0,848,10,4,62,688,0,0,228,124,178,30,438,172,132,0,0,1322,168,4816,0,244,210,0,0,0,0,3400,110,1878,290,0,0,0,46,8,0,148,20,0,0,116,20,0,16,162,410,326,1122,1078,10,0,0,20,54,26,696,0,0,0,166,1408,230,0,16,2,14,0,0,58,216,0,1066,0,0,0,12,2854,120,4050,438,238,424,38,64,0,1218,242,620,148,0,116,912,1080,74,4,0,0,0,0,0,0,22,4,1104,28,0,10,78,36,0,322,0,0,0,4,726,0,40,268,504,652,374,2250,22,0,0,4,0,0,104,142,0,34,26,8,0,98,0,16,68,0,46,190,398,32,312,66,362,0,7652,0,12614,0,0,28,1452,120,0,0,10,0,0,0,536,162,24,8,0,0,190,200,0,238,0,456,216,156,
31,0,0,86,0,16,0,174,388,0,22,0,960,812,0,0,46,82,0,20,0,146,222,0,0,350,90,0,58,0,462,0,0,420,0,4,3,48,0,88,0,294,5406,3990,5182,4484,1308,146,2344,0,0,32,8,0,0,0,0,626,12,26,0,0,58,140,1038,16,126,0,98,0,0,72,262,196,34,4,180,974,126,0,422,0,66,12,0,0,0,0,0,0,48,916,2284,5768,104,0,4,0,246,110,0,0,0,0,174,282,184,934,20,0,222,0,0,42,176,0,130,0,0,72,400,4,822,0,0,12,0,0,0,0,22,0,0,0,0,0,0,0,0,38,0,0,0,0,912,0,1564,262,186,1846,404,364,0,282,26960,4444,0,0,0,0,924,986,0,8,0,140,1104,0,0,0,0,0,160,0,238,0,0,0,0,0,700,8,4,50,532,0,0,192,114,148,28,338,136,110,0,0,1040,138,3970,0,216,162,0,0,0,0,2794,90,1548,232,0,0,0,36,8,0,130,14,0,0,102,20,0,6,124,322,252,846,888,8,0,0,14,42,22,582,0,0,0,130,1086,174,0,8,0,10,0,0,40,168,0,888,0,0,0,12,2406,104,3300,390,196,340,32,54,0,994,214,500,124,0,88,762,894,58,2,0,0,0,0,0,0,20,2,922,20,0,8,68,30,0,248,0,0,0,4,638,0,28,228,442,550,294,1894,14,0,0,4,0,0,84,108,0,30,20,8,0,72,0,14,50,0,32,154,324,22,248,50,296,0,6316,0,10452,0,0,24,1234,102,0,0,2,0,0,0,424,132,20,6,0,0,146,160,0,194,0,372,188,132,
32,0,0,62,0,14,0,142,304,0,20,0,718,620,0,0,38,66,0,18,0,122,168,0,0,278,74,0,42,0,348,0,0,332,0,4,0,36,0,66,0,220,4319,3114,4186,3622,1046,118,1922,0,0,22,8,0,0,0,0,498,10,16,0,0,42,112,790,12,102,0,76,0,0,54,224,158,30,4,150,780,110,0,324,0,50,12,0,0,0,0,0,0,38,718,1832,4622,80,0,4,0,194,86,0,0,0,0,130,222,152,740,18,0,170,0,0,34,138,0,98,0,0,52,306,2,652,0,0,6,0,0,0,0,14,0,0,0,0,0,0,0,0,32,0,0,0,0,762,0,1268,230,140,1474,320,292,0,242,21842,3586,0,0,0,0,696,814,0,6,0,102,876,0,0,0,0,0,126,0,202,0,0,0,0,0,570,8,4,40,406,0,0,156,100,120,24,256,102,86,0,0,768,118,3146,0,170,124,0,0,0,0,2212,68,1242,186,0,0,0,22,8,0,110,12,0,0,92,20,0,4,104,244,190,630,716,6,0,0,10,36,20,460,0,0,0,92,784,128,0,4,0,6,0,0,28,124,0,736,0,0,0,12,1970,82,2604,342,162,282,28,42,0,788,176,392,106,0,58,620,706,46,0,0,0,0,0,0,0,18,0,742,14,0,4,54,28,0,184,0,0,0,4,550,0,18,188,362,452,226,1532,10,0,0,4,0,0,66,88,0,24,14,8,0,52,0,12,36,0,18,126,256,18,188,36,238,0,5056,0,8474,0,0,22,994,88,0,0,0,0,0,0,322,112,18,4,0,0,104,130,0,160,0,304,148,106,
33,0,0,50,0,10,0,106,228,0,18,0,542,456,0,0,24,48,0,14,0,96,130,0,0,208,64,0,34,0,252,0,0,252,0,4,0,26,0,50,0,162,3396,2426,3320,2818,802,90,1528,0,0,14,8,0,0,0,0,382,8,4,0,0,30,88,628,8,80,0,56,0,0,38,180,122,26,2,120,604,86,0,254,0,32,12,0,0,0,0,0,0,32,560,1440,3660,68,0,2,0,144,70,0,0,0,0,98,176,128,594,16,0,124,0,0,22,104,0,84,0,0,44,220,0,502,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,28,0,0,0,0,616,0,1024,194,104,1168,250,228,0,194,17292,2808,0,0,0,0,522,638,0,4,0,66,660,0,0,0,0,0,108,0,166,0,0,0,0,0,454,8,2,30,314,0,0,122,80,94,18,184,78,64,0,0,552,98,2406,0,140,104,0,0,0,0,1726,48,972,134,0,0,0,14,4,0,90,12,0,0,78,18,0,4,92,178,142,476,568,4,0,0,8,26,16,348,0,0,0,62,556,102,0,4,0,4,0,0,16,90,0,592,0,0,0,12,1538,64,2030,262,122,236,22,30,0,630,150,296,84,0,44,470,540,42,0,0,0,0,0,0,0,14,0,562,12,0,0,38,24,0,132,0,0,0,4,438,0,12,144,290,340,170,1162,8,0,0,4,0,0,48,70,0,14,10,6,0,38,0,12,30,0,12,110,194,16,144,26,186,0,3972,0,6642,0,0,18,778,74,0,0,0,0,0,0,254,96,12,4,0,0,74,104,0,130,0,240,116,86,
34,0,0,38,0,6,0,74,174,0,16,0,414,348,0,0,16,32,0,8,0,76,100,0,0,178,54,0,30,0,180,0,0,188,0,4,0,20,0,40,0,114,2686,1878,2604,2134,604,72,1238,0,0,10,6,0,0,0,0,302,6,0,0,0,22,70,472,6,58,0,42,0,0,28,144,96,22,0,92,472,66,0,188,0,22,12,0,0,0,0,0,0,30,436,1142,2898,60,0,0,0,106,54,0,0,0,0,70,130,108,486,10,0,98,0,0,14,84,0,66,0,0,32,162,0,386,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,18,0,0,0,0,502,0,804,150,80,918,190,170,0,140,13740,2192,0,0,0,0,420,490,0,2,0,40,480,0,0,0,0,0,94,0,132,0,0,0,0,0,368,6,0,20,244,0,0,94,58,64,14,134,60,46,0,0,406,80,1860,0,118,88,0,0,0,0,1394,36,766,96,0,0,0,12,0,0,74,10,0,0,62,16,0,4,72,124,106,354,458,2,0,0,8,14,8,272,0,0,0,42,416,84,0,4,0,4,0,0,8,66,0,454,0,0,0,10,1200,50,1592,196,92,190,16,20,0,506,136,226,64,0,32,362,402,38,0,0,0,0,0,0,0,10,0,416,12,0,0,24,20,0,106,0,0,0,4,352,0,10,106,232,262,116,880,8,0,0,4,0,0,26,52,0,6,8,4,0,28,0,10,24,0,12,86,146,12,106,22,134,0,3154,0,5194,0,0,14,604,58,0,0,0,0,0,0,208,74,6,4,0,0,50,90,0,100,0,196,92,74,
35,0,0,26,0,2,0,52,134,0,12,0,306,280,0,0,16,24,0,4,0,56,78,0,0,158,36,0,24,0,140,0,0,146,0,2,0,14,0,36,0,78,2120,1452,2054,1626,490,60,992,0,0,8,4,0,0,0,0,234,4,0,0,0,20,56,344,2,42,0,32,0,0,20,124,78,18,0,74,390,52,0,122,0,18,12,0,0,0,0,0,0,26,336,924,2324,54,0,0,0,80,42,0,0,0,0,52,98,84,388,4,0,74,0,0,10,74,0,54,0,0,22,132,0,302,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,12,0,0,0,0,436,0,620,116,64,708,132,132,0,104,10880,1750,0,0,0,0,340,378,0,0,0,24,340,0,0,0,0,0,78,0,106,0,0,0,0,0,294,4,0,14,192,0,0,70,38,42,12,100,44,32,0,0,300,72,1472,0,94,70,0,0,0,0,1130,28,618,70,0,0,0,8,0,0,60,8,0,0,50,12,0,4,52,88,86,268,370,0,0,0,8,10,4,220,0,0,0,32,318,70,0,4,0,2,0,0,2,54,0,364,0,0,0,8,944,40,1262,160,78,140,16,16,0,388,120,184,52,0,22,292,314,34,0,0,0,0,0,0,0,8,0,320,10,0,0,20,16,0,88,0,0,0,2,296,0,6,92,176,220,80,700,6,0,0,4,0,0,16,38,0,2,6,2,0,22,0,8,18,0,8,62,114,6,82,18,94,0,2478,0,4172,0,0,10,486,48,0,0,0,0,0,0,164,62,4,4,0,0,32,70,0,76,0,162,68,64,
36,0,0,20,0,0,0,42,100,0,6,0,234,230,0,0,14,20,0,4,0,46,70,0,0,132,24,0,16,0,106,0,0,126,0,0,0,12,0,36,0,52,1740,1164,1652,1298,426,48,790,0,0,6,2,0,0,0,0,178,4,0,0,0,20,46,230,0,30,0,28,0,0,14,104,58,14,0,62,314,40,0,92,0,16,10,0,0,0,0,0,0,22,274,778,1922,52,0,0,0,60,34,0,0,0,0,36,80,68,314,4,0,56,0,0,8,58,0,40,0,0,16,110,0,242,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,384,0,502,100,50,576,102,104,0,78,8824,1488,0,0,0,0,250,288,0,0,0,14,250,0,0,0,0,0,60,0,94,0,0,0,0,0,234,2,0,10,150,0,0,56,30,34,10,78,32,24,0,0,206,60,1182,0,80,54,0,0,0,0,914,28,518,56,0,0,0,2,0,0,50,6,0,0,42,6,0,4,42,64,80,212,304,0,0,0,8,8,4,170,0,0,0,24,236,56,0,2,0,0,0,0,0,44,0,310,0,0,0,6,748,34,1002,132,68,110,20,16,0,288,102,158,46,0,20,238,246,28,0,0,0,0,0,0,0,6,0,250,4,0,0,20,12,0,76,0,0,0,0,250,0,4,86,144,182,62,582,4,0,0,4,0,0,14,32,0,0,4,0,0,20,0,8,14,0,4,52,86,4,72,16,76,0,1956,0,3426,0,0,8,406,42,0,0,0,0,0,0,134,58,2,4,0,0,22,52,0,56,0,128,56,56,
37,0,8,20,0,0,0,1383,2245,0,4,0,2392,1196,0,0,2143,4,0,0,0,54,60,0,0,4,24,0,10,0,5499,0,0,104,0,0,0,12,0,0,0,2136,4787,934,8167,3335,366,1152,676,0,0,4,4,0,0,0,0,48,102,0,0,0,18,4543,166,0,20,0,26,0,0,0,40,84,1143,1068,0,1207,0,12,74,0,14,6,0,0,0,0,0,0,16,226,2827,15139,46,0,4,0,26,5708,0,0,0,0,439,1569,62,2403,4,0,0,0,0,8,2214,0,1119,0,0,6310,449,0,1225,2,0,0,0,0,0,0,0,12,0,8,0,4,0,0,0,12,0,0,0,0,214,0,422,88,4542,420,2326,3408,0,0,31057,4666,0,0,0,0,18228,124,0,2,0,4225,1313,0,0,0,0,0,0,0,330,0,0,0,0,0,1202,0,0,6,100,0,0,46,8,30,0,70,20,1095,0,0,7717,1129,4246,0,66,44,0,0,0,0,6383,4653,6197,2309,0,0,0,0,0,0,46,2,0,0,100,4,0,1099,0,42,64,170,78,0,0,0,0,1097,0,2303,0,0,0,0,14243,1090,0,0,0,0,0,0,0,38,0,270,0,0,0,1077,16368,0,6333,16,20,7966,12,4451,0,2478,0,46,44,0,994,188,1216,1165,0,0,0,0,229,0,4,112,0,920,0,0,0,18,28,3220,48,0,0,0,0,12552,0,0,0,1189,10,14877,1622,0,0,0,10,0,0,12,6471,0,0,6,18,0,1109,0,6,16,0,16,3359,68,16,54,0,8,0,7158,0,23529,0,0,28,4827,3447,0,0,14,0,4,0,1150,0,12,8,0,0,20,42,0,2169,0,1235,46,16,
38,4,0,132,2,0,0,1754,9100,1119,8,0,6955,1374,0,0,2338,4,0,0,8,138,48,16,4,20,28,0,16,4,7036,0,0,88,0,0,8,10,0,0,0,5662,17838,3152,10408,4767,332,1362,9756,0,4,4,12,0,0,0,0,1204,100,6,0,0,519,6478,1217,0,2295,0,18,0,0,8,30,1139,1294,1162,0,2613,0,231,60,0,2138,4,0,0,0,2,0,0,132,5663,5435,21117,1178,0,1188,0,26,7855,0,0,0,0,1114,1864,156,4982,0,1161,0,0,0,8,5625,0,2275,0,12,7811,603,20,2565,0,0,0,0,0,0,0,4,2,0,4,1123,4,0,0,0,8,0,0,0,0,4764,0,368,76,5424,7425,2746,4056,26,0,65011,6273,4,0,0,0,24209,4727,0,4,0,6768,3649,0,0,48,0,2,0,0,388,0,0,0,0,0,2467,0,0,0,1183,0,0,1195,1121,24,4,1161,3293,1258,0,0,10622,1344,4818,0,52,245,0,0,0,0,15502,5534,7204,4966,0,0,0,0,0,0,42,1170,0,0,20,4,0,1254,4,1202,1201,2306,1217,0,0,0,0,1178,0,8336,0,0,0,0,19894,3449,0,0,4,4,0,0,0,38,0,234,0,0,215,1200,21474,4,7282,8,0,13975,12,7383,0,3949,0,38,44,0,1662,1158,1356,1350,0,8,0,0,240,0,4,118,1108,1360,0,0,2218,0,0,3592,3410,1168,0,0,0,15889,0,0,0,1396,1165,18575,2991,8,0,4,26,2,0,10,7232,4,0,0,0,0,1248,0,4,16,8,111,3888,3551,124,2333,0,0,0,17406,0,38848,20,0,0,6922,4054,0,4,0,0,112,0,2515,0,0,12,737,0,24,34,0,3499,4,2516,50,32,
39,0,0,156,4,0,28,1873,15115,1334,1087,0,7028,2448,0,0,1918,8,0,0,0,160,42,0,4,8,22,0,3262,4,7283,0,0,82,0,4,101,8,0,0,0,8927,29296,4725,10904,6976,1497,1230,16310,4,0,4,8,0,0,0,0,1446,190,4,0,0,580,6128,1258,0,2688,0,14,8,0,0,24,2424,1134,916,0,7359,1193,266,54,0,2386,0,0,0,0,0,0,0,152,7442,5640,26097,1404,0,1434,0,56,8652,0,0,4,0,1381,1702,174,8496,4,1410,0,0,0,8,5674,0,4488,0,4,7705,815,0,2692,0,12,0,0,0,0,0,12,0,0,4,1296,4,0,0,0,8,8,0,4,0,8153,0,332,70,4952,14868,3622,3730,0,8,86404,8378,4,0,4,0,29021,6927,0,2,0,9433,3772,0,0,8,0,0,1180,0,428,0,0,0,0,96,4798,12,0,0,4534,0,0,1446,1312,20,0,2465,4742,1098,0,0,10562,1182,5516,0,44,272,0,0,0,8,17677,5084,12453,5186,0,0,0,0,0,0,36,2612,0,0,38,28,0,3280,4,3780,1428,3615,2645,0,0,0,0,938,0,12305,0,0,0,0,23394,4754,0,0,122,4,4,0,8,1194,0,184,0,0,232,1000,20074,0,10064,0,4,15244,131,7102,0,5119,0,56,44,0,2166,4267,1250,1224,0,0,0,0,204,0,4,102,1196,1825,1167,0,2494,16,0,3030,6271,1414,0,0,0,14806,0,0,0,1284,2577,21575,4259,0,4,0,20,0,0,12,7199,0,0,4,4,0,1070,0,4,36,0,138,4582,5430,263,4977,0,0,0,24492,0,54212,20,0,0,10100,3636,0,4,4,1098,128,0,5054,0,0,0,850,0,1172,28,0,5428,0,2572,36,3550,
